RT_NM,STP_NM,RT_LINK,RT_DIR,RT_GRP,RT_NUM
bramalea-terminal-route-12-205-217,Kensington Rd w/of Bramalea Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/grenoble/467/bramalea-terminal-route-12-205-217/2#trips,South,grenoble,467
bramalea-terminal-route-12-205-217,Kensington Rd at Kingscross Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/grenoble/467/bramalea-terminal-route-12-205-217/2#trips,South,grenoble,467
bramalea-terminal-route-12-205-217,Kensington Rd at Central Park Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/grenoble/467/bramalea-terminal-route-12-205-217/2#trips,South,grenoble,467
bramalea-terminal-route-12-205-217,Bramalea Terminal Route 12 / 205 / 217,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/grenoble/467/bramalea-terminal-route-12-205-217/2#trips,South,grenoble,467
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Westwood Mall Terminal Route 14 Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Goreway Dr s/of Morning Star Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Goreway Dr at Jolliffe Ave,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Goreway Dr at Etude Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Goreway Dr n/of Dorcas St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Goreway Dr n/of Derry Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Derry Rd at Legion Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Derry Rd e/of Hull St (opp Malton GO Station),https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Derry Rd w/of Airport Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Derry Rd e/of Harrow St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Derry Rd at Cattrick St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd n/of Derry Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd n/of Lucknow Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd n/of Anson Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Drew Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Kimbel St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Rena Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at 7795 Torbram (Peel Waste Facility),https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Steeles Ave E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd n/of Steeles Ave E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Walker Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd n/of Bramhurst Ave,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd opp 8458 Torbram Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at 8555 Torbram Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Clark Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at 8705 Torbram Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at 8875 Torbram Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Queen St E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Grenadier Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Corporation Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd opp Gatewood Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Williams Pky E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd opp Jardine St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd n/of North Park Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Blue Diamond Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd n/of Bovaird Dr E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd s/of Peter Robertson Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd n/of Peter Robertson Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd btwn Peter Robertson Blvd &amp; Steeplebush,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Eagleridge Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd btwn Eagleridge Dr &amp; Sandalwood Pky E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd n/of Sandalwood Pky E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Brucewood Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd s/of Father Tobin Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd at Father Tobin Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Father Tobin Rd at Tundra Swan Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Father Tobin Rd at Polar Bear Place,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Mountainash Rd n/of Father Tobin Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Mountainash Rd n/of Judson Gate,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Mountainash Rd s/of Welland Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Countryside Dr opp Frobischer Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Father Tobin Rd e/of Moldovan Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Father Tobin Rd opp Sugarcane Ave,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Father Tobin Rd at Sunny Meadow Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Countryside Dr e/of Sunny Meadow Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Countryside Dr at Moldovan Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd s/of Countryside Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-north-14a-torbram-north-torbram-rd-sof-,Torbram Rd s/of Father Tobin Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-north-14a-torbram-north-torbram-rd-sof-/1#trips,North,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd s/of Father Tobin Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Australia Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Sandalwood Pky E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd btwn Sandalwood Pky E and Steeplebush,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Steeplebush Ave,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd btwn Steeplebush Ave &amp; Peter Robertson,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Peter Robertson Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Bovaird Dr E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd s/of Bovaird Dr E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Prospect Gate,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at North Park Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Jardine St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Williams Pky E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Gatewood Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Central Park Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Grenadier Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd n/of Queen St E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd s/of Queen St E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at 8875 Torbram Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd opp 8705 Torbram Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Clark Blvd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at 8500 Torbram Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at 8460 Torbram Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd s/of Balmoral Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at East Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Steeles Ave E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd s/of Steeles Ave E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,7795 Torbram Rd at Waste Management,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Rena Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd n/of Kimbel St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Drew Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Anson Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd at Lucknow Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Torbram Rd n/of Derry Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Derry Rd at Cattrick St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Derry Rd at Airport Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Derry Rd e/of Hull St (Malton GO Station),https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Derry Rd at Professional Court,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Goreway Dr n/of Derry Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Goreway Dr at Dorcas St,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Goreway Dr at Etude Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Goreway Dr at Jolliffe Ave,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
14-torbram-south-westwood-mall-terminal-route-30-s,Westwood Mall Terminal Route 30 Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/torbram/469/14-torbram-south-westwood-mall-terminal-route-30-s/2#trips,South,torbram,469
15-bramalea-north-to-bramalea-terminal-15-bramalea,Telford Way at Tranmere Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/bramalea/470/15-bramalea-north-to-bramalea-terminal-15-bramalea/1#trips,North,bramalea,470
15-bramalea-north-to-bramalea-terminal-15-bramalea,Tranmere Dr at 7075 Tranmere Dr,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/bramalea/470/15-bramalea-north-to-bramalea-terminal-15-bramalea/1#trips,North,bramalea,470
15-bramalea-north-to-bramalea-terminal-15-bramalea,Tranmere Dr at Boylen Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/bramalea/470/15-bramalea-north-to-bramalea-terminal-15-bramalea/1#trips,North,bramalea,470
15-bramalea-north-to-bramalea-terminal-15-bramalea,Tranmere Dr n/of Gage Crt,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/bramalea/470/15-bramalea-north-to-bramalea-terminal-15-bramalea/1#trips,North,bramalea,470
15-bramalea-north-to-bramalea-terminal-15-bramalea,Tranmere Dr at Drew Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/bramalea/470/15-bramalea-north-to-bramalea-terminal-15-bramalea/1#trips,North,bramalea,470
15-bramalea-north-to-bramalea-terminal-15-bramalea,Bramalea Rd n/of Drew Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/bramalea/470/15-bramalea-north-to-bramalea-terminal-15-bramalea/1#trips,North,bramalea,470
15-bramalea-north-to-bramalea-terminal-15-bramalea,Bramalea Rd at Norampac (7447 Bramalea Rd),https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/bramalea/470/15-bramalea-north-to-bramalea-terminal-15-bramalea/1#trips,North,bramalea,470
15-bramalea-north-to-bramalea-terminal-15-bramalea,Bramalea Rd at 7655 Bramalea Rd,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/bramalea/470/15-bramalea-north-to-bramalea-terminal-15-bramalea/1#trips,North,bramalea,470
15-bramalea-north-to-bramalea-terminal-15-bramalea,Bramalea GO Station - Route 15/15A NB Stop,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/bramalea/470/15-bramalea-north-to-bramalea-terminal-15-bramalea/1#trips,North,bramalea,470
15-bramalea-north-to-bramalea-terminal-15-bramalea,Bramalea Rd n/of Steeles Ave E,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/bramalea/470/15-bramalea-north-to-bramalea-terminal-15-bramalea/1#trips,North,bramalea,470
