ROUTE_ID,TRIP_ID,AVG_DIR,V_ID,TRIP_SPD,HOUR
16-345,23935593-240429-MULTI-Sunday-01,145,1406,18.97,13
16-345,23935594-240429-MULTI-Sunday-01,155,1511,24.44,14
16-345,23935595-240429-MULTI-Sunday-01,160,1406,21.19,15
16-345,23935596-240429-MULTI-Sunday-01,135,1511,17.17,16
16-345,23935598-240429-MULTI-Sunday-01,163,1406,21.72,17
16-345,23935599-240429-MULTI-Sunday-01,153,1511,22.92,18
16-345,23935600-240429-MULTI-Sunday-01,174,1406,22.48,19
17-345,23935597-240429-MULTI-Sunday-01,254,826,21.81,07
17-345,23935601-240429-MULTI-Sunday-01,255,826,27.28,08
17-345,23935602-240429-MULTI-Sunday-01,254,826,18.22,09
17-345,23935603-240429-MULTI-Sunday-01,259,826,20.88,10
17-345,23935604-240429-MULTI-Sunday-01,247,826,18.5,11
17-345,23935605-240429-MULTI-Sunday-01,262,826,19.39,11
17-345,23935606-240429-MULTI-Sunday-01,262,826,14.54,14
17-345,23935607-240429-MULTI-Sunday-01,250,826,16.08,12
17-345,23935608-240429-MULTI-Sunday-01,287,826,19.56,13
17-345,23935609-240429-MULTI-Sunday-01,263,826,20.61,13
17-345,23935610-240429-MULTI-Sunday-01,252,826,17.98,15
17-345,23935611-240429-MULTI-Sunday-01,266,826,14.914,16
17-345,23935612-240429-MULTI-Sunday-01,265,826,19.94,16
17-345,23935613-240429-MULTI-Sunday-01,281,826,17.75,17
17-345,23935614-240429-MULTI-Sunday-01,277,826,18.0,18
17-345,23935615-240429-MULTI-Sunday-01,287,826,17.34,19
17-345,23935616-240429-MULTI-Sunday-01,186,826,11.46,08
17-345,23935617-240429-MULTI-Sunday-01,172,826,10.56,08
17-345,23935618-240429-MULTI-Sunday-01,150,826,11.99,09
17-345,23935619-240429-MULTI-Sunday-01,116,826,21.47,10
17-345,23935620-240429-MULTI-Sunday-01,143,826,21.66,11
17-345,23935621-240429-MULTI-Sunday-01,150,826,13.23,11
17-345,23935622-240429-MULTI-Sunday-01,133,826,12.73,12
17-345,23935623-240429-MULTI-Sunday-01,147,826,11.71,13
17-345,23935624-240429-MULTI-Sunday-01,143,826,18.56,14
17-345,23935625-240429-MULTI-Sunday-01,128,826,10.9,17
17-345,23935626-240429-MULTI-Sunday-01,144,826,17.06,17
17-345,23935627-240429-MULTI-Sunday-01,137,826,19.97,14
17-345,23935628-240429-MULTI-Sunday-01,151,826,18.03,15
17-345,23935629-240429-MULTI-Sunday-01,139,826,21.84,16
17-345,23935630-240429-MULTI-Sunday-01,159,826,20.8,18
17-345,23935631-240429-MULTI-Sunday-01,140,826,22.45,19
18-345,23933514-240429-MULTI-Saturday-01,283,801,25.42,00
18-345,23933515-240429-MULTI-Saturday-01,298,617,29.1,00
18-345,23933516-240429-MULTI-Saturday-01,142,1304,33.03,00
18-345,23933517-240429-MULTI-Saturday-01,141,617,27.45,00
18-345,23933518-240429-MULTI-Saturday-01,266,1304,23.44,00
18-345,23933522-240429-MULTI-Saturday-01,130,1304,24.72,01
18-345,23934612-240429-MULTI-Sunday-01,292,2219,26.94,07
18-345,23934970-240429-MULTI-Sunday-01,280,801,21.14,07
18-345,23935154-240429-MULTI-Sunday-01,292,911,30.42,06
18-345,23935503-240429-MULTI-Sunday-01,133,801,22.56,06
18-345,23935504-240429-MULTI-Sunday-01,142,1518,22.92,23
18-345,23935739-240429-MULTI-Sunday-01,255,911,21.27,08
18-345,23935740-240429-MULTI-Sunday-01,256,1518,18.64,19
18-345,23935741-240429-MULTI-Sunday-01,212,1518,21.34,11
18-345,23935742-240429-MULTI-Sunday-01,270,2219,24.72,09
18-345,23935743-240429-MULTI-Sunday-01,285,801,23.92,10
18-345,23935745-240429-MULTI-Sunday-01,251,1518,20.58,15
18-345,23935746-240429-MULTI-Sunday-01,281,911,20.48,19
18-345,23935747-240429-MULTI-Sunday-01,278,911,20.22,15
18-345,23935748-240429-MULTI-Sunday-01,238,1518,30.34,09
18-345,23935749-240429-MULTI-Sunday-01,292,801,18.23,14
18-345,23935750-240429-MULTI-Sunday-01,308,911,28.58,23
18-345,23935751-240429-MULTI-Sunday-01,271,801,19.3,18
18-345,23935752-240429-MULTI-Sunday-01,272,2219,21.14,13
18-345,23935753-240429-MULTI-Sunday-01,260,801,24.22,23
18-345,23935754-240429-MULTI-Sunday-01,280,2219,20.1,18
18-345,23935755-240429-MULTI-Sunday-01,278,1518,20.72,13
18-345,23935757-240429-MULTI-Sunday-01,266,911,22.31,12
18-345,23935758-240429-MULTI-Sunday-01,273,911,22.66,17
18-345,23935760-240429-MULTI-Sunday-01,231,911,23.06,10
18-345,23935761-240429-MULTI-Sunday-01,270,2219,24.72,11
18-345,23935762-240429-MULTI-Sunday-01,286,911,21.67,21
18-345,23935763-240429-MULTI-Sunday-01,248,801,20.34,21
18-345,23935764-240429-MULTI-Sunday-01,285,1518,19.97,22
18-345,23935765-240429-MULTI-Sunday-01,282,801,17.25,12
18-345,23935766-240429-MULTI-Sunday-01,243,801,18.61,16
18-345,23935767-240429-MULTI-Sunday-01,273,2219,20.64,16
18-345,23935768-240429-MULTI-Sunday-01,134,911,22.94,07
18-345,23935769-240429-MULTI-Sunday-01,137,1518,22.0,07
18-345,23935770-240429-MULTI-Sunday-01,150,1518,27.19,10
18-345,23935771-240429-MULTI-Sunday-01,142,2219,24.7,08
18-345,23935772-240429-MULTI-Sunday-01,128,801,21.73,08
18-345,23935773-240429-MULTI-Sunday-01,138,911,23.45,09
18-345,23935774-240429-MULTI-Sunday-01,149,2219,20.31,10
18-345,23935775-240429-MULTI-Sunday-01,119,801,21.6,11
18-345,23935776-240429-MULTI-Sunday-01,134,911,21.14,11
18-345,23935777-240429-MULTI-Sunday-01,155,1518,21.86,12
18-345,23935778-240429-MULTI-Sunday-01,143,2219,21.83,12
18-345,23935779-240429-MULTI-Sunday-01,138,801,23.23,13
18-345,23935780-240429-MULTI-Sunday-01,131,911,21.5,13
18-345,23935781-240429-MULTI-Sunday-01,172,1518,23.67,14
18-345,23935782-240429-MULTI-Sunday-01,137,2219,22.06,14
18-345,23935783-240429-MULTI-Sunday-01,138,801,20.38,15
18-345,23935784-240429-MULTI-Sunday-01,129,911,22.9,16
18-345,23935786-240429-MULTI-Sunday-01,145,2219,22.2,17
18-345,23935787-240429-MULTI-Sunday-01,128,2219,17.6,19
18-345,23935788-240429-MULTI-Sunday-01,122,801,22.6,17
18-345,23935789-240429-MULTI-Sunday-01,138,911,23.1,18
18-345,23935790-240429-MULTI-Sunday-01,131,1518,25.97,19
18-345,23935791-240429-MULTI-Sunday-01,133,801,21.31,19
18-345,23935792-240429-MULTI-Sunday-01,140,911,26.06,20
18-345,23935793-240429-MULTI-Sunday-01,158,1518,24.28,21
18-345,23935795-240429-MULTI-Sunday-01,125,801,25.12,22
18-345,23935796-240429-MULTI-Sunday-01,149,911,26.27,22
18-345,23935798-240429-MULTI-Sunday-01,266,2216,26.02,10
18-345,23935799-240429-MULTI-Sunday-01,296,2216,27.28,08
18-345,23935800-240429-MULTI-Sunday-01,123,2216,20.73,11
18-345,23935802-240429-MULTI-Sunday-01,131,2216,21.42,09
18-345,23936678-240429-MULTI-Sunday-01,264,1706,24.06,03
18-345,23936684-240429-MULTI-Sunday-01,133,619,23.06,18
18-345,23942267-240429-MULTI-Sunday-01,264,2216,21.53,13
18-345,23942279-240429-MULTI-Sunday-01,146,1610,22.19,19
18-345,23944363-240429-MULTI-Sunday-01,129,1622,25.89,09
18-345,23944364-240429-MULTI-Sunday-01,277,1122,22.16,15
18-345,23944365-240429-MULTI-Sunday-01,124,1516,28.48,21
19-345,23936686-240429-MULTI-Sunday-01,181,638,23.83,08
19-345,23936687-240429-MULTI-Sunday-01,182,638,22.08,09
19-345,23936688-240429-MULTI-Sunday-01,180,638,23.8,10
19-345,23936689-240429-MULTI-Sunday-01,242,638,19.95,11
19-345,23936690-240429-MULTI-Sunday-01,229,638,21.78,12
19-345,23936691-240429-MULTI-Sunday-01,195,638,23.53,13
19-345,23936692-240429-MULTI-Sunday-01,208,638,21.73,14
19-345,23936693-240429-MULTI-Sunday-01,277,638,22.86,15
19-345,23936694-240429-MULTI-Sunday-01,247,638,18.92,16
19-345,23936695-240429-MULTI-Sunday-01,240,638,19.77,17
19-345,23936696-240429-MULTI-Sunday-01,237,638,19.6,18
19-345,23936697-240429-MULTI-Sunday-01,221,638,17.94,19
19-345,23936698-240429-MULTI-Sunday-01,141,638,17.58,08
19-345,23936699-240429-MULTI-Sunday-01,132,638,17.22,09
19-345,23936700-240429-MULTI-Sunday-01,117,638,20.23,10
19-345,23936701-240429-MULTI-Sunday-01,150,638,17.89,11
19-345,23936702-240429-MULTI-Sunday-01,122,638,18.53,12
19-345,23936703-240429-MULTI-Sunday-01,132,638,21.56,13
19-345,23936704-240429-MULTI-Sunday-01,138,638,18.45,14
19-345,23936705-240429-MULTI-Sunday-01,136,638,21.77,15
19-345,23936706-240429-MULTI-Sunday-01,125,638,18.3,16
19-345,23936707-240429-MULTI-Sunday-01,125,638,18.2,17
19-345,23936708-240429-MULTI-Sunday-01,130,638,16.55,18
19-345,23936709-240429-MULTI-Sunday-01,126,638,20.31,19
2-345,23933077-240429-MULTI-Saturday-01,135,628,26.9,00
2-345,23933084-240429-MULTI-Saturday-01,108,2204,24.69,00
2-345,23933085-240429-MULTI-Saturday-01,87,926,24.33,00
2-345,23933153-240429-MULTI-Saturday-01,30,2204,0.0,00
2-345,23933154-240429-MULTI-Saturday-01,165,628,25.38,00
2-345,23933156-240429-MULTI-Saturday-01,278,904,23.73,00
2-345,23933158-240429-MULTI-Saturday-01,292,2204,20.33,01
2-345,23935092-240429-MULTI-Sunday-01,269,910,16.8,07
2-345,23935093-240429-MULTI-Sunday-01,169,704,21.39,07
2-345,23936432-240429-MULTI-Sunday-01,135,2021,24.72,23
2-345,23936433-240429-MULTI-Sunday-01,170,1604,20.53,07
2-345,23936434-240429-MULTI-Sunday-01,152,910,18.8,08
2-345,23936435-240429-MULTI-Sunday-01,138,2021,24.3,08
2-345,23936436-240429-MULTI-Sunday-01,167,1604,23.3,09
2-345,23936437-240429-MULTI-Sunday-01,164,910,20.38,09
2-345,23936438-240429-MULTI-Sunday-01,132,2021,18.6,10
2-345,23936439-240429-MULTI-Sunday-01,131,1604,21.69,10
2-345,23936440-240429-MULTI-Sunday-01,154,910,16.34,11
2-345,23936441-240429-MULTI-Sunday-01,133,2021,20.08,12
2-345,23936442-240429-MULTI-Sunday-01,145,1604,16.53,12
2-345,23936443-240429-MULTI-Sunday-01,156,910,19.45,13
2-345,23936444-240429-MULTI-Sunday-01,131,2021,16.62,13
2-345,23936445-240429-MULTI-Sunday-01,156,1604,19.67,14
2-345,23936446-240429-MULTI-Sunday-01,162,910,19.58,14
2-345,23936447-240429-MULTI-Sunday-01,135,2021,17.39,15
2-345,23936448-240429-MULTI-Sunday-01,148,1604,19.36,15
2-345,23936449-240429-MULTI-Sunday-01,174,910,17.48,16
2-345,23936450-240429-MULTI-Sunday-01,161,910,21.44,23
2-345,23936451-240429-MULTI-Sunday-01,159,1604,18.2,22
2-345,23936452-240429-MULTI-Sunday-01,134,2021,22.3,20
2-345,23936453-240429-MULTI-Sunday-01,131,2021,20.12,22
2-345,23936454-240429-MULTI-Sunday-01,144,910,21.61,21
2-345,23936455-240429-MULTI-Sunday-01,170,1604,21.83,20
2-345,23936456-240429-MULTI-Sunday-01,165,910,21.98,19
2-345,23936457-240429-MULTI-Sunday-01,159,1604,20.86,19
2-345,23936458-240429-MULTI-Sunday-01,141,2021,21.92,18
2-345,23936459-240429-MULTI-Sunday-01,167,910,15.22,18
2-345,23936460-240429-MULTI-Sunday-01,161,1604,15.695,17
2-345,23936461-240429-MULTI-Sunday-01,131,2021,17.48,17
2-345,23936462-240429-MULTI-Sunday-01,307,704,19.16,07
2-345,23936463-240429-MULTI-Sunday-01,222,1604,16.95,08
2-345,23936464-240429-MULTI-Sunday-01,238,910,15.79,09
2-345,23936465-240429-MULTI-Sunday-01,301,2021,19.06,09
2-345,23936466-240429-MULTI-Sunday-01,301,1604,21.28,10
2-345,23936467-240429-MULTI-Sunday-01,211,910,20.0,10
2-345,23936468-240429-MULTI-Sunday-01,314,2021,21.72,11
2-345,23936470-240429-MULTI-Sunday-01,283,910,19.36,12
2-345,23936471-240429-MULTI-Sunday-01,309,2021,19.06,12
2-345,23936472-240429-MULTI-Sunday-01,246,1604,18.36,13
2-345,23936473-240429-MULTI-Sunday-01,221,910,18.55,13
2-345,23936474-240429-MULTI-Sunday-01,311,2021,16.22,14
2-345,23936475-240429-MULTI-Sunday-01,275,1604,17.22,14
2-345,23936476-240429-MULTI-Sunday-01,247,910,18.95,15
2-345,23936477-240429-MULTI-Sunday-01,315,2021,17.42,16
2-345,23936478-240429-MULTI-Sunday-01,216,1604,15.73,16
2-345,23936479-240429-MULTI-Sunday-01,208,910,18.62,17
2-345,23936480-240429-MULTI-Sunday-01,315,2021,18.25,18
2-345,23936481-240429-MULTI-Sunday-01,106,1604,28.69,18
2-345,23936482-240429-MULTI-Sunday-01,223,910,18.31,18
2-345,23936483-240429-MULTI-Sunday-01,309,2021,19.78,19
2-345,23936484-240429-MULTI-Sunday-01,232,1604,19.77,20
2-345,23936485-240429-MULTI-Sunday-01,192,910,15.6,20
2-345,23936486-240429-MULTI-Sunday-01,298,2021,19.5,21
2-345,23936487-240429-MULTI-Sunday-01,207,1604,22.08,21
2-345,23936488-240429-MULTI-Sunday-01,215,910,14.73,22
2-345,23936490-240429-MULTI-Sunday-01,314,2021,26.3,22
2-345,23936491-240429-MULTI-Sunday-01,293,1604,24.03,23
2-345,23936492-240429-MULTI-Sunday-01,311,910,20.39,23
23-345,23934915-240429-MULTI-Sunday-01,145,1601,23.86,07
23-345,23934916-240429-MULTI-Sunday-01,94,2016,22.89,08
23-345,23934917-240429-MULTI-Sunday-01,142,707,22.55,08
23-345,23934918-240429-MULTI-Sunday-01,143,2152,23.61,09
23-345,23934919-240429-MULTI-Sunday-01,129,1209,21.52,09
23-345,23934920-240429-MULTI-Sunday-01,117,1201,22.45,10
23-345,23934921-240429-MULTI-Sunday-01,128,2102,22.97,10
23-345,23934923-240429-MULTI-Sunday-01,112,2016,21.5,11
23-345,23934924-240429-MULTI-Sunday-01,90,707,19.81,11
23-345,23934925-240429-MULTI-Sunday-01,116,2152,18.08,12
23-345,23934926-240429-MULTI-Sunday-01,118,1209,18.28,12
23-345,23934927-240429-MULTI-Sunday-01,118,1201,21.97,13
23-345,23934928-240429-MULTI-Sunday-01,125,2102,22.3,13
23-345,23934929-240429-MULTI-Sunday-01,112,1601,20.89,14
23-345,23934930-240429-MULTI-Sunday-01,111,2016,20.05,14
23-345,23934931-240429-MULTI-Sunday-01,95,707,22.64,15
23-345,23934932-240429-MULTI-Sunday-01,114,2152,19.44,15
23-345,23934933-240429-MULTI-Sunday-01,153,1601,19.89,17
23-345,23934934-240429-MULTI-Sunday-01,119,1209,20.48,16
23-345,23934935-240429-MULTI-Sunday-01,109,1201,18.77,16
23-345,23934936-240429-MULTI-Sunday-01,134,707,25.19,19
23-345,23934937-240429-MULTI-Sunday-01,120,2102,20.78,17
23-345,23934938-240429-MULTI-Sunday-01,95,2016,20.05,18
23-345,23934939-240429-MULTI-Sunday-01,126,1201,18.25,19
23-345,23934940-240429-MULTI-Sunday-01,111,2152,20.81,18
23-345,23934941-240429-MULTI-Sunday-01,161,634,26.28,20
23-345,23934941-240429-MULTI-Sunday-01,161,1209,11.875,19
23-345,23934942-240429-MULTI-Sunday-01,183,1209,20.98,07
23-345,23934943-240429-MULTI-Sunday-01,168,1201,22.22,08
23-345,23934944-240429-MULTI-Sunday-01,176,2102,21.52,08
23-345,23934945-240429-MULTI-Sunday-01,218,1601,21.64,09
23-345,23934946-240429-MULTI-Sunday-01,219,2016,21.03,09
23-345,23934947-240429-MULTI-Sunday-01,179,707,22.27,10
23-345,23934948-240429-MULTI-Sunday-01,183,2152,23.61,10
23-345,23934949-240429-MULTI-Sunday-01,205,1209,19.3,11
23-345,23934950-240429-MULTI-Sunday-01,187,1201,21.3,11
23-345,23934951-240429-MULTI-Sunday-01,193,2102,19.7,12
23-345,23934953-240429-MULTI-Sunday-01,184,2016,20.48,13
23-345,23934954-240429-MULTI-Sunday-01,193,707,20.8,13
23-345,23934955-240429-MULTI-Sunday-01,194,2152,20.88,14
23-345,23934956-240429-MULTI-Sunday-01,204,1209,17.78,14
23-345,23934957-240429-MULTI-Sunday-01,203,1201,16.1,14
23-345,23934958-240429-MULTI-Sunday-01,191,2102,16.77,15
23-345,23934959-240429-MULTI-Sunday-01,204,1601,18.6,15
23-345,23934961-240429-MULTI-Sunday-01,205,2152,19.1,17
23-345,23934962-240429-MULTI-Sunday-01,201,1209,20.52,17
23-345,23934963-240429-MULTI-Sunday-01,198,1201,17.98,18
23-345,23934964-240429-MULTI-Sunday-01,200,2102,20.64,18
23-345,23934965-240429-MULTI-Sunday-01,185,1601,19.62,19
23-345,23934966-240429-MULTI-Sunday-01,188,2016,20.08,19
23-345,23934967-240429-MULTI-Sunday-01,184,707,21.84,20
23-345,23935158-240429-MULTI-Sunday-01,108,1601,22.64,20
23-345,23935159-240429-MULTI-Sunday-01,139,2102,18.72,07
23-345,23935160-240429-MULTI-Sunday-01,183,2152,21.89,07
23-345,23935161-240429-MULTI-Sunday-01,218,1201,22.14,21
23-345,23935162-240429-MULTI-Sunday-01,216,2102,24.2,21
23-345,23935506-240429-MULTI-Sunday-01,125,2102,22.33,20
23-345,23935507-240429-MULTI-Sunday-01,212,2152,22.3,20
23-345,23936541-240429-MULTI-Sunday-01,90,707,26.0,21
23-345,23936542-240429-MULTI-Sunday-01,108,2016,23.42,21
23-345,23936543-240429-MULTI-Sunday-01,212,634,21.45,21
23-345,23936544-240429-MULTI-Sunday-01,185,2016,16.58,16
24-345,23936508-240429-MULTI-Sunday-01,242,1509,17.2,08
24-345,23936510-240429-MULTI-Sunday-01,242,1509,15.79,10
24-345,23936512-240429-MULTI-Sunday-01,225,1509,20.53,11
24-345,23936513-240429-MULTI-Sunday-01,234,2020,15.12,12
24-345,23936514-240429-MULTI-Sunday-01,206,1509,21.4,13
24-345,23936515-240429-MULTI-Sunday-01,226,2020,18.86,14
24-345,23936516-240429-MULTI-Sunday-01,247,1509,20.17,14
24-345,23936517-240429-MULTI-Sunday-01,207,2020,15.46,15
24-345,23936518-240429-MULTI-Sunday-01,232,1509,16.83,16
24-345,23936519-240429-MULTI-Sunday-01,221,2020,15.375,17
24-345,23936520-240429-MULTI-Sunday-01,246,1509,17.25,17
24-345,23936521-240429-MULTI-Sunday-01,252,2020,19.31,18
24-345,23936522-240429-MULTI-Sunday-01,145,1509,18.5,08
24-345,23936524-240429-MULTI-Sunday-01,130,1509,17.38,09
24-345,23936526-240429-MULTI-Sunday-01,137,1509,16.62,11
24-345,23936527-240429-MULTI-Sunday-01,124,2020,13.97,11
24-345,23936528-240429-MULTI-Sunday-01,142,1509,15.26,12
24-345,23936529-240429-MULTI-Sunday-01,124,1509,17.72,15
24-345,23936530-240429-MULTI-Sunday-01,126,2020,14.41,13
24-345,23936531-240429-MULTI-Sunday-01,152,1509,15.51,14
24-345,23936532-240429-MULTI-Sunday-01,134,2020,18.67,14
24-345,23936533-240429-MULTI-Sunday-01,132,2020,14.27,16
24-345,23936534-240429-MULTI-Sunday-01,124,1509,21.11,17
24-345,23936535-240429-MULTI-Sunday-01,128,2020,15.125,17
24-345,23936536-240429-MULTI-Sunday-01,129,1509,21.06,18
26-345,23936763-240429-MULTI-Sunday-01,212,2150,34.3,08
26-345,23936764-240429-MULTI-Sunday-01,150,2150,29.47,11
26-345,23936765-240429-MULTI-Sunday-01,218,2150,32.75,10
26-345,23936766-240429-MULTI-Sunday-01,216,2150,32.1,13
26-345,23936767-240429-MULTI-Sunday-01,239,2150,29.95,12
26-345,23936768-240429-MULTI-Sunday-01,212,2150,28.84,14
26-345,23936769-240429-MULTI-Sunday-01,192,2150,31.2,15
26-345,23936770-240429-MULTI-Sunday-01,218,2150,35.53,07
26-345,23936771-240429-MULTI-Sunday-01,216,2150,29.19,09
26-345,23936772-240429-MULTI-Sunday-01,200,2150,35.38,12
26-345,23936774-240429-MULTI-Sunday-01,117,2150,19.94,08
26-345,23936775-240429-MULTI-Sunday-01,125,2150,28.84,09
26-345,23936776-240429-MULTI-Sunday-01,171,2150,27.48,14
26-345,23936777-240429-MULTI-Sunday-01,125,2150,23.94,13
26-345,23936778-240429-MULTI-Sunday-01,147,2150,25.61,10
26-345,23936779-240429-MULTI-Sunday-01,95,2150,24.72,15
26-345,23936780-240429-MULTI-Sunday-01,114,2150,24.77,13
26-345,23936781-240429-MULTI-Sunday-01,115,2150,23.9,08
26-345,23936782-240429-MULTI-Sunday-01,121,2150,23.56,11
26-345,23936783-240429-MULTI-Sunday-01,122,2150,23.73,12
26-345,23936784-240429-MULTI-Sunday-01,151,2150,19.88,17
26-345,23936785-240429-MULTI-Sunday-01,200,2150,35.7,16
26-345,23936786-240429-MULTI-Sunday-01,167,2150,26.28,16
26-345,23936787-240429-MULTI-Sunday-01,240,2150,23.36,17
26-345,23936788-240429-MULTI-Sunday-01,111,2150,23.55,17
26-345,23936789-240429-MULTI-Sunday-01,118,2150,14.07,18
26-345,23936790-240429-MULTI-Sunday-01,231,2150,26.48,20
26-345,23936791-240429-MULTI-Sunday-01,126,2150,24.06,20
26-345,23936792-240429-MULTI-Sunday-01,234,2150,18.78,18
26-345,23936793-240429-MULTI-Sunday-01,226,2150,29.17,19
26-345,23936794-240429-MULTI-Sunday-01,107,2150,25.72,19
26-345,23936795-240429-MULTI-Sunday-01,113,2150,27.11,19
29-345,23935632-240429-MULTI-Sunday-01,82,1315,20.97,18
29-345,23935633-240429-MULTI-Sunday-01,76,1411,24.95,17
29-345,23935634-240429-MULTI-Sunday-01,58,1607,24.7,16
29-345,23935635-240429-MULTI-Sunday-01,60,1315,22.39,16
29-345,23935636-240429-MULTI-Sunday-01,77,1411,21.53,15
29-345,23935637-240429-MULTI-Sunday-01,85,1607,22.33,15
29-345,23935638-240429-MULTI-Sunday-01,57,1315,21.19,14
29-345,23935639-240429-MULTI-Sunday-01,69,1411,20.98,14
29-345,23935640-240429-MULTI-Sunday-01,83,1607,23.14,13
29-345,23935641-240429-MULTI-Sunday-01,82,1315,22.39,12
29-345,23935642-240429-MULTI-Sunday-01,73,1411,23.45,12
29-345,23935643-240429-MULTI-Sunday-01,89,1607,23.19,11
29-345,23935644-240429-MULTI-Sunday-01,82,1411,23.77,08
29-345,23935645-240429-MULTI-Sunday-01,61,1315,27.03,09
29-345,23935646-240429-MULTI-Sunday-01,100,1411,26.84,07
29-345,23935647-240429-MULTI-Sunday-01,70,1411,21.97,10
29-345,23935648-240429-MULTI-Sunday-01,52,1315,28.36,07
29-345,23935649-240429-MULTI-Sunday-01,52,1607,23.94,08
29-345,23935650-240429-MULTI-Sunday-01,68,1607,22.2,09
29-345,23935651-240429-MULTI-Sunday-01,57,1315,23.16,11
29-345,23935652-240429-MULTI-Sunday-01,218,1315,20.48,06
29-345,23935653-240429-MULTI-Sunday-01,195,1607,27.69,07
29-345,23935654-240429-MULTI-Sunday-01,195,1411,20.14,07
29-345,23935655-240429-MULTI-Sunday-01,219,1315,16.69,08
29-345,23935656-240429-MULTI-Sunday-01,219,1607,22.73,09
29-345,23935657-240429-MULTI-Sunday-01,224,1411,26.67,09
29-345,23935658-240429-MULTI-Sunday-01,220,1315,27.81,10
29-345,23935660-240429-MULTI-Sunday-01,213,1411,22.98,11
29-345,23935661-240429-MULTI-Sunday-01,199,1315,30.08,12
29-345,23935662-240429-MULTI-Sunday-01,224,1607,24.89,12
29-345,23935663-240429-MULTI-Sunday-01,230,1411,19.2,13
29-345,23935664-240429-MULTI-Sunday-01,220,1315,23.53,13
29-345,23935665-240429-MULTI-Sunday-01,218,1607,22.05,14
29-345,23935666-240429-MULTI-Sunday-01,225,1411,20.27,14
29-345,23935667-240429-MULTI-Sunday-01,210,1315,19.33,15
29-345,23935668-240429-MULTI-Sunday-01,224,1607,21.33,16
29-345,23935669-240429-MULTI-Sunday-01,224,1411,19.31,16
29-345,23935670-240429-MULTI-Sunday-01,225,1315,21.42,17
29-345,23935671-240429-MULTI-Sunday-01,223,1607,21.2,17
29-345,23935672-240429-MULTI-Sunday-01,215,1411,21.31,18
29-345,23935673-240429-MULTI-Sunday-01,208,1315,21.19,19
29-345,23935734-240429-MULTI-Sunday-01,76,1607,22.47,18
29-345,23935735-240429-MULTI-Sunday-01,227,1411,23.97,20
29-345,23935736-240429-MULTI-Sunday-01,229,1607,25.0,19
29-345,23935737-240429-MULTI-Sunday-01,56,1411,18.0,19
29-345,23935738-240429-MULTI-Sunday-01,91,1607,25.06,20
29-345,23936229-240429-MULTI-Sunday-01,96,1315,23.88,19
29-345,23936230-240429-MULTI-Sunday-01,225,1315,25.42,20
29-345,23939743-240429-MULTI-Sunday-01,58,1315,29.6,05
29-345,23939744-240429-MULTI-Sunday-01,69,1607,26.08,06
29-345,23939751-240429-MULTI-Saturday-01,55,711,26.47,00
29-345,23939772-240429-MULTI-Sunday-01,230,1411,27.22,23
29-345,23939825-240429-MULTI-Sunday-01,211,1411,24.17,22
29-345,23939826-240429-MULTI-Sunday-01,213,1607,26.08,23
29-345,23939827-240429-MULTI-Sunday-01,94,1411,23.39,21
29-345,23939828-240429-MULTI-Sunday-01,68,1607,26.83,22
29-345,23939829-240429-MULTI-Sunday-01,93,1411,26.45,22
29-345,23939831-240429-MULTI-Sunday-01,207,1607,20.62,21
3-345,23931775-240429-MULTI-Saturday-01,124,1508,28.53,00
3-345,23931776-240429-MULTI-Saturday-01,222,2016,25.52,00
3-345,23936311-240429-MULTI-Sunday-01,202,1415,24.67,22
3-345,23936312-240429-MULTI-Sunday-01,210,1603,23.3,21
3-345,23936313-240429-MULTI-Sunday-01,288,1415,23.02,23
3-345,23936314-240429-MULTI-Sunday-01,174,2012,17.61,22
3-345,23936315-240429-MULTI-Sunday-01,231,2012,19.88,20
3-345,23936316-240429-MULTI-Sunday-01,227,1415,16.69,20
3-345,23936318-240429-MULTI-Sunday-01,252,1415,19.95,18
3-345,23936319-240429-MULTI-Sunday-01,204,2012,22.72,17
3-345,23936321-240429-MULTI-Sunday-01,236,1415,20.14,15
3-345,23936322-240429-MULTI-Sunday-01,212,2012,20.75,13
3-345,23936324-240429-MULTI-Sunday-01,236,1415,19.77,11
3-345,23936326-240429-MULTI-Sunday-01,258,2012,25.31,10
3-345,23936327-240429-MULTI-Sunday-01,192,1415,24.27,07
3-345,23936328-240429-MULTI-Sunday-01,219,2012,20.7,19
3-345,23936329-240429-MULTI-Sunday-01,196,1415,19.06,16
3-345,23936331-240429-MULTI-Sunday-01,190,2012,22.28,15
3-345,23936334-240429-MULTI-Sunday-01,218,1415,20.5,13
3-345,23936335-240429-MULTI-Sunday-01,225,2012,22.56,12
3-345,23936336-240429-MULTI-Sunday-01,222,1415,18.73,09
3-345,23936337-240429-MULTI-Sunday-01,196,2012,21.95,08
3-345,23936339-240429-MULTI-Sunday-01,225,1603,27.77,23
3-345,23936340-240429-MULTI-Sunday-01,193,2012,25.16,07
3-345,23936341-240429-MULTI-Sunday-01,104,1415,24.66,08
3-345,23936343-240429-MULTI-Sunday-01,206,2012,15.09,11
3-345,23936344-240429-MULTI-Sunday-01,90,1415,22.08,12
3-345,23936346-240429-MULTI-Sunday-01,119,2012,20.55,14
3-345,23936347-240429-MULTI-Sunday-01,120,1415,23.66,15
3-345,23936349-240429-MULTI-Sunday-01,124,2012,23.92,18
3-345,23936350-240429-MULTI-Sunday-01,150,1415,31.84,19
