ROUTE_ID,TRIP_ID,AVG_DIR,V_ID,TRIP_SPD,HOUR
15-345,23923791-240429-MULTI-Weekday-01,250,1503,18.67,08
15-345,23923792-240429-MULTI-Weekday-01,231,1808,21.89,08
15-345,23923793-240429-MULTI-Weekday-01,263,2203,15.96,16
15-345,23923794-240429-MULTI-Weekday-01,253,1215,19.16,21
15-345,23923795-240429-MULTI-Weekday-01,237,1502,19.84,08
15-345,23923796-240429-MULTI-Weekday-01,251,1215,17.39,19
15-345,23923797-240429-MULTI-Weekday-01,264,2203,21.38,22
15-345,23923798-240429-MULTI-Weekday-01,235,826,19.64,21
15-345,23923799-240429-MULTI-Weekday-01,221,1602,23.16,05
15-345,23923800-240429-MULTI-Weekday-01,248,1808,20.42,06
15-345,23923801-240429-MULTI-Weekday-01,263,2017,16.44,15
15-345,23923802-240429-MULTI-Weekday-01,248,1502,19.52,06
15-345,23923803-240429-MULTI-Weekday-01,164,2011,13.766,08
15-345,23923804-240429-MULTI-Weekday-01,161,1905,19.58,16
15-345,23923805-240429-MULTI-Weekday-01,136,1215,18.88,08
15-345,23923806-240429-MULTI-Weekday-01,157,1905,19.4,17
15-345,23923807-240429-MULTI-Weekday-01,170,1215,18.88,14
15-345,23923808-240429-MULTI-Weekday-01,155,2017,18.1,14
15-345,23923809-240429-MULTI-Weekday-01,156,826,22.27,19
15-345,23923810-240429-MULTI-Weekday-01,151,2203,20.36,19
15-345,23923811-240429-MULTI-Weekday-01,165,1905,20.4,19
15-345,23923812-240429-MULTI-Weekday-01,146,826,21.28,21
15-345,23923813-240429-MULTI-Weekday-01,161,1503,20.55,07
15-345,23923814-240429-MULTI-Weekday-01,169,2203,21.22,21
15-345,23923815-240429-MULTI-Weekday-01,153,1602,18.39,06
15-345,23923816-240429-MULTI-Weekday-01,152,1215,24.05,16
15-345,23923817-240429-MULTI-Weekday-01,225,826,21.0,23
15-345,23923818-240429-MULTI-Weekday-01,170,1318,19.5,17
15-345,23923819-240429-MULTI-Weekday-01,139,1215,18.28,20
15-345,23923820-240429-MULTI-Weekday-01,157,1808,18.98,05
15-345,23923821-240429-MULTI-Weekday-01,161,2017,20.6,18
15-345,23923822-240429-MULTI-Weekday-01,151,1905,25.72,22
15-345,23923823-240429-MULTI-Weekday-01,157,2017,20.33,16
15-345,23923824-240429-MULTI-Weekday-01,147,2203,18.08,15
15-345,23923825-240429-MULTI-Weekday-01,143,2203,20.38,17
15-345,23923826-240429-MULTI-Weekday-01,165,1503,19.44,05
15-345,23923827-240429-MULTI-Weekday-01,156,1602,19.73,04
15-345,23923828-240429-MULTI-Weekday-01,140,826,19.27,17
15-345,23923829-240429-MULTI-Weekday-01,144,1215,17.62,18
15-345,23923830-240429-MULTI-Weekday-01,139,1502,18.56,07
15-345,23923831-240429-MULTI-Weekday-01,243,1215,20.08,23
15-345,23923832-240429-MULTI-Weekday-01,161,1808,19.2,07
15-345,23923833-240429-MULTI-Weekday-01,167,1215,19.94,22
15-345,23923834-240429-MULTI-Weekday-01,168,826,19.66,23
15-345,23923836-240429-MULTI-Weekday-01,181,2203,25.7,23
15-345,23923838-240429-MULTI-Weekday-01,269,826,17.78,18
15-345,23923839-240429-MULTI-Weekday-01,276,1602,36.5,04
15-345,23923841-240429-MULTI-Weekday-01,279,1503,38.6,04
15-345,23923842-240429-MULTI-Weekday-01,251,1318,14.11,17
15-345,23923844-240429-MULTI-Weekday-01,270,2203,18.92,18
15-345,23923845-240429-MULTI-Weekday-01,272,1808,38.22,05
15-345,23923846-240429-MULTI-Weekday-01,154,2017,25.9,20
15-345,23923847-240429-MULTI-Weekday-01,140,1318,21.31,19
15-345,23923865-240429-MULTI-Weekday-01,138,1215,18.66,06
15-345,23925878-240429-MULTI-Weekday-01,192,1912,18.61,18
15-345,23927374-240429-MULTI-Weekday-01,145,1502,20.05,05
15-345,23928633-240429-MULTI-Weekday-01,116,1318,18.97,05
15-345,23958424-240429-MULTI-Holiday1-01,225,1808,33.16,00
15-345,23958429-240429-MULTI-Holiday1-01,213,2079,30.92,00
15-345,23958489-240429-MULTI-Holiday1-01,315,1675,30.4,00
15-345,23958491-240429-MULTI-Holiday1-01,240,2079,23.73,00
15-345,23958493-240429-MULTI-Holiday1-01,171,1285,26.02,00
16-345,23923202-240429-MULTI-Weekday-01,114,808,17.22,06
16-345,23923205-240429-MULTI-Weekday-01,154,604,22.34,05
16-345,23923206-240429-MULTI-Weekday-01,181,604,7.78,07
16-345,23923207-240429-MULTI-Weekday-01,124,808,17.61,08
16-345,23923208-240429-MULTI-Weekday-01,155,604,23.9,09
16-345,23923210-240429-MULTI-Weekday-01,151,808,21.6,10
16-345,23923211-240429-MULTI-Weekday-01,165,604,17.78,11
16-345,23923212-240429-MULTI-Weekday-01,143,808,25.66,12
16-345,23923213-240429-MULTI-Weekday-01,155,604,19.88,13
16-345,23923214-240429-MULTI-Weekday-01,147,604,21.06,17
16-345,23923215-240429-MULTI-Weekday-01,151,808,17.14,14
16-345,23923216-240429-MULTI-Weekday-01,131,604,18.03,15
16-345,23923217-240429-MULTI-Weekday-01,157,808,21.58,16
16-345,23923218-240429-MULTI-Weekday-01,142,808,19.52,18
16-345,23923219-240429-MULTI-Weekday-01,220,604,14.586,05
16-345,23923220-240429-MULTI-Weekday-01,221,808,17.5,06
16-345,23923221-240429-MULTI-Weekday-01,218,604,22.02,07
16-345,23923222-240429-MULTI-Weekday-01,215,808,15.79,08
16-345,23923223-240429-MULTI-Weekday-01,240,604,19.36,09
16-345,23923224-240429-MULTI-Weekday-01,245,808,13.72,10
16-345,23923225-240429-MULTI-Weekday-01,220,604,20.02,12
16-345,23923226-240429-MULTI-Weekday-01,262,808,21.48,12
16-345,23923227-240429-MULTI-Weekday-01,208,604,22.25,13
16-345,23923228-240429-MULTI-Weekday-01,222,808,15.5,14
16-345,23923229-240429-MULTI-Weekday-01,225,604,15.336,15
16-345,23923230-240429-MULTI-Weekday-01,263,808,19.12,16
16-345,23923231-240429-MULTI-Weekday-01,236,604,21.42,17
16-345,23923232-240429-MULTI-Weekday-01,228,808,18.2,18
16-345,23923549-240429-MULTI-Weekday-01,145,604,20.33,19
16-345,23923903-240429-MULTI-Weekday-01,228,1703,15.78,16
16-345,23923904-240429-MULTI-Weekday-01,234,1703,12.2,17
16-345,23923905-240429-MULTI-Weekday-01,222,1703,15.4,18
16-345,23923906-240429-MULTI-Weekday-01,147,1703,17.61,17
16-345,23923907-240429-MULTI-Weekday-01,157,1703,18.23,16
16-345,23923912-240429-MULTI-Weekday-01,156,808,19.97,20
16-345,23923913-240429-MULTI-Weekday-01,152,604,21.92,21
16-345,23923914-240429-MULTI-Weekday-01,212,604,19.28,19
16-345,23923915-240429-MULTI-Weekday-01,237,808,16.55,20
17-345,23923233-240429-MULTI-Weekday-01,268,606,16.03,05
17-345,23923234-240429-MULTI-Weekday-01,203,606,14.74,07
17-345,23923235-240429-MULTI-Weekday-01,258,606,15.15,08
17-345,23923236-240429-MULTI-Weekday-01,253,606,20.36,08
17-345,23923237-240429-MULTI-Weekday-01,247,1602,18.39,09
17-345,23923238-240429-MULTI-Weekday-01,286,1602,23.97,10
17-345,23923239-240429-MULTI-Weekday-01,258,1602,21.0,11
17-345,23923240-240429-MULTI-Weekday-01,276,1602,16.23,15
17-345,23923241-240429-MULTI-Weekday-01,262,1602,22.39,11
17-345,23923242-240429-MULTI-Weekday-01,269,1602,18.64,12
17-345,23923243-240429-MULTI-Weekday-01,233,1602,17.5,13
17-345,23923244-240429-MULTI-Weekday-01,276,1602,17.44,15
17-345,23923245-240429-MULTI-Weekday-01,259,1602,13.43,16
17-345,23923246-240429-MULTI-Weekday-01,276,1602,16.23,17
17-345,23923247-240429-MULTI-Weekday-01,243,1602,20.36,17
17-345,23923248-240429-MULTI-Weekday-01,260,1602,19.77,18
17-345,23923249-240429-MULTI-Weekday-01,86,606,19.95,05
17-345,23923250-240429-MULTI-Weekday-01,171,1602,10.53,12
17-345,23923251-240429-MULTI-Weekday-01,256,606,15.25,05
17-345,23923252-240429-MULTI-Weekday-01,235,1602,21.1,14
17-345,23923253-240429-MULTI-Weekday-01,208,606,16.75,06
17-345,23923254-240429-MULTI-Weekday-01,109,606,15.555,06
17-345,23923255-240429-MULTI-Weekday-01,125,606,19.53,07
17-345,23923256-240429-MULTI-Weekday-01,152,606,19.1,07
17-345,23923257-240429-MULTI-Weekday-01,135,606,18.78,08
17-345,23923258-240429-MULTI-Weekday-01,165,1602,21.55,09
17-345,23923259-240429-MULTI-Weekday-01,144,1602,21.12,11
17-345,23923260-240429-MULTI-Weekday-01,158,606,20.89,09
17-345,23923261-240429-MULTI-Weekday-01,180,1602,21.45,10
17-345,23923262-240429-MULTI-Weekday-01,117,1602,15.375,13
17-345,23923263-240429-MULTI-Weekday-01,154,1602,16.1,13
17-345,23923264-240429-MULTI-Weekday-01,117,1602,15.36,14
17-345,23923265-240429-MULTI-Weekday-01,114,1602,15.36,15
17-345,23923266-240429-MULTI-Weekday-01,160,1602,12.44,16
17-345,23923267-240429-MULTI-Weekday-01,145,1602,13.016,16
17-345,23923268-240429-MULTI-Weekday-01,109,1602,15.836,17
17-345,23923269-240429-MULTI-Weekday-01,113,1602,21.62,18
18-345,23922922-240429-MULTI-Weekday-01,313,915,30.33,04
18-345,23922923-240429-MULTI-Weekday-01,311,2210,25.97,04
18-345,23922925-240429-MULTI-Weekday-01,297,921,35.3,05
18-345,23922927-240429-MULTI-Weekday-01,263,1703,20.55,04
18-345,23922928-240429-MULTI-Weekday-01,264,610,22.62,05
18-345,23922930-240429-MULTI-Weekday-01,133,1703,25.86,04
18-345,23922931-240429-MULTI-Weekday-01,158,610,25.14,04
18-345,23922933-240429-MULTI-Weekday-01,145,1103,28.3,04
18-345,23922934-240429-MULTI-Weekday-01,155,1116,21.69,04
18-345,23926650-240429-MULTI-Weekday-01,287,1116,21.02,07
18-345,23926651-240429-MULTI-Weekday-01,258,904,22.42,07
18-345,23926655-240429-MULTI-Weekday-01,281,821,21.47,07
18-345,23926656-240429-MULTI-Weekday-01,290,1103,21.02,07
18-345,23926657-240429-MULTI-Weekday-01,279,611,21.95,07
18-345,23926658-240429-MULTI-Weekday-01,278,1713,22.22,08
18-345,23926659-240429-MULTI-Weekday-01,285,2214,25.23,07
18-345,23926660-240429-MULTI-Weekday-01,280,1309,24.27,08
18-345,23926661-240429-MULTI-Weekday-01,248,1126,19.66,08
18-345,23926662-240429-MULTI-Weekday-01,278,921,26.92,08
18-345,23926665-240429-MULTI-Weekday-01,165,1713,30.55,09
18-345,23926667-240429-MULTI-Weekday-01,273,1610,26.58,09
18-345,23926668-240429-MULTI-Weekday-01,270,1515,23.67,07
18-345,23926669-240429-MULTI-Weekday-01,124,2220,23.72,04
18-345,23926670-240429-MULTI-Weekday-01,166,2214,33.1,04
18-345,23926671-240429-MULTI-Weekday-01,125,904,22.3,04
18-345,23926672-240429-MULTI-Weekday-01,144,802,22.38,04
18-345,23926673-240429-MULTI-Weekday-01,137,915,22.36,04
18-345,23926674-240429-MULTI-Weekday-01,134,1712,23.14,04
18-345,23926675-240429-MULTI-Weekday-01,139,2210,24.06,05
18-345,23926676-240429-MULTI-Weekday-01,149,1610,24.9,05
18-345,23926677-240429-MULTI-Weekday-01,149,1713,22.36,05
18-345,23926678-240429-MULTI-Weekday-01,136,921,25.33,05
18-345,23926679-240429-MULTI-Weekday-01,63,916,3.963,06
18-345,23926680-240429-MULTI-Weekday-01,149,826,22.7,05
18-345,23926681-240429-MULTI-Weekday-01,148,1703,20.95,05
18-345,23926682-240429-MULTI-Weekday-01,133,821,20.62,06
18-345,23926683-240429-MULTI-Weekday-01,130,610,21.64,05
18-345,23926685-240429-MULTI-Weekday-01,134,1103,20.3,06
18-345,23926686-240429-MULTI-Weekday-01,145,904,22.75,06
18-345,23926687-240429-MULTI-Weekday-01,145,1116,22.88,06
18-345,23926688-240429-MULTI-Weekday-01,153,1515,21.64,06
18-345,23926689-240429-MULTI-Weekday-01,138,2214,20.3,06
18-345,23926690-240429-MULTI-Weekday-01,141,802,22.83,06
18-345,23926691-240429-MULTI-Weekday-01,131,915,21.62,06
18-345,23926692-240429-MULTI-Weekday-01,153,1712,20.02,07
18-345,23926693-240429-MULTI-Weekday-01,143,2210,19.06,07
18-345,23926694-240429-MULTI-Weekday-01,134,1309,21.53,07
18-345,23926695-240429-MULTI-Weekday-01,142,1713,24.12,07
18-345,23926696-240429-MULTI-Weekday-01,136,921,21.39,07
18-345,23926698-240429-MULTI-Weekday-01,147,1610,18.98,07
18-345,23926699-240429-MULTI-Weekday-01,144,1703,23.62,07
18-345,23926700-240429-MULTI-Weekday-01,130,2221,21.67,08
18-345,23926701-240429-MULTI-Weekday-01,127,804,21.23,08
18-345,23926702-240429-MULTI-Weekday-01,139,1103,23.81,08
18-345,23926703-240429-MULTI-Weekday-01,127,821,23.12,08
18-345,23926704-240429-MULTI-Weekday-01,142,1116,20.42,08
18-345,23926705-240429-MULTI-Weekday-01,137,1515,21.45,08
18-345,23926706-240429-MULTI-Weekday-01,143,2214,20.97,08
18-345,23926707-240429-MULTI-Weekday-01,132,904,22.17,08
18-345,23926708-240429-MULTI-Weekday-01,137,611,21.39,08
18-345,23926710-240429-MULTI-Weekday-01,294,1103,20.22,05
18-345,23926711-240429-MULTI-Weekday-01,244,821,20.72,05
18-345,23926712-240429-MULTI-Weekday-01,243,1116,25.33,05
18-345,23926713-240429-MULTI-Weekday-01,274,1515,25.05,05
18-345,23926714-240429-MULTI-Weekday-01,298,2214,25.23,05
18-345,23926715-240429-MULTI-Weekday-01,295,904,23.75,05
18-345,23926716-240429-MULTI-Weekday-01,243,802,25.6,05
18-345,23926717-240429-MULTI-Weekday-01,293,915,21.66,06
18-345,23926718-240429-MULTI-Weekday-01,292,1712,27.72,06
18-345,23926719-240429-MULTI-Weekday-01,294,921,24.12,06
18-345,23926720-240429-MULTI-Weekday-01,308,2210,21.97,06
18-345,23926721-240429-MULTI-Weekday-01,282,1309,26.72,06
18-345,23926721-240429-MULTI-Weekday-01,282,1610,25.02,06
18-345,23926722-240429-MULTI-Weekday-01,298,1713,26.0,06
18-345,23926724-240429-MULTI-Weekday-01,277,826,29.2,06
18-345,23926724-240429-MULTI-Weekday-01,277,1610,23.52,07
18-345,23926725-240429-MULTI-Weekday-01,296,1703,27.05,07
18-345,23926726-240429-MULTI-Weekday-01,262,2221,23.86,07
18-345,23926727-240429-MULTI-Weekday-01,266,804,22.39,07
18-345,23926728-240429-MULTI-Weekday-01,297,2221,19.92,09
18-345,23926729-240429-MULTI-Weekday-01,266,1103,25.11,09
18-345,23926730-240429-MULTI-Weekday-01,294,1116,28.22,09
18-345,23926731-240429-MULTI-Weekday-01,251,904,24.8,10
18-345,23926732-240429-MULTI-Weekday-01,264,611,21.75,10
18-345,23926734-240429-MULTI-Weekday-01,296,1309,20.94,10
18-345,23926735-240429-MULTI-Weekday-01,257,921,20.8,10
18-345,23926736-240429-MULTI-Weekday-01,266,1610,21.48,11
18-345,23926737-240429-MULTI-Weekday-01,279,2221,22.6,11
18-345,23926738-240429-MULTI-Weekday-01,288,1103,17.88,11
18-345,23926739-240429-MULTI-Weekday-01,281,1116,24.22,11
18-345,23926740-240429-MULTI-Weekday-01,274,1309,20.67,13
18-345,23926741-240429-MULTI-Weekday-01,266,904,18.27,12
18-345,23926742-240429-MULTI-Weekday-01,272,611,21.03,12
18-345,23926745-240429-MULTI-Weekday-01,140,1309,20.88,09
18-345,23926746-240429-MULTI-Weekday-01,138,921,21.73,09
18-345,23926747-240429-MULTI-Weekday-01,154,1610,20.06,10
18-345,23926748-240429-MULTI-Weekday-01,138,2221,21.16,10
18-345,23926749-240429-MULTI-Weekday-01,138,1103,22.58,10
18-345,23926750-240429-MULTI-Weekday-01,141,1116,22.94,10
18-345,23926751-240429-MULTI-Weekday-01,138,904,22.16,10
18-345,23926752-240429-MULTI-Weekday-01,136,611,21.44,11
18-345,23926754-240429-MULTI-Weekday-01,142,1309,20.92,11
18-345,23926755-240429-MULTI-Weekday-01,143,921,22.19,11
18-345,23926756-240429-MULTI-Weekday-01,268,1122,21.55,20
18-345,23926757-240429-MULTI-Weekday-01,126,1610,18.89,12
18-345,23926758-240429-MULTI-Weekday-01,145,2221,22.0,12
18-345,23926759-240429-MULTI-Weekday-01,148,1103,22.11,12
18-345,23926760-240429-MULTI-Weekday-01,141,1126,24.36,09
18-345,23926761-240429-MULTI-Weekday-01,142,1116,21.61,19
18-345,23926762-240429-MULTI-Weekday-01,130,610,22.6,20
18-345,23926763-240429-MULTI-Weekday-01,288,2221,22.47,20
18-345,23926764-240429-MULTI-Weekday-01,268,1116,22.23,21
18-345,23926765-240429-MULTI-Weekday-01,282,904,21.08,21
18-345,23926766-240429-MULTI-Weekday-01,294,812,19.66,21
18-345,23926767-240429-MULTI-Weekday-01,294,1106,21.19,21
18-345,23926768-240429-MULTI-Weekday-01,281,2220,22.8,22
18-345,23926769-240429-MULTI-Weekday-01,286,1610,22.45,22
18-345,23926770-240429-MULTI-Weekday-01,281,1116,25.56,23
18-345,23926771-240429-MULTI-Weekday-01,153,812,21.1,20
18-345,23926772-240429-MULTI-Weekday-01,125,1106,21.56,20
18-345,23926773-240429-MULTI-Weekday-01,132,2220,20.48,21
18-345,23926774-240429-MULTI-Weekday-01,130,1610,23.52,21
18-345,23926775-240429-MULTI-Weekday-01,138,2221,24.73,21
18-345,23926776-240429-MULTI-Weekday-01,129,1116,23.67,22
18-345,23926777-240429-MULTI-Weekday-01,143,904,26.39,22
18-345,23926778-240429-MULTI-Weekday-01,116,812,28.69,22
18-345,23926779-240429-MULTI-Weekday-01,137,1106,25.8,23
18-345,23926780-240429-MULTI-Weekday-01,120,1610,26.56,23
18-345,23926782-240429-MULTI-Weekday-01,244,904,23.7,23
18-345,23926787-240429-MULTI-Weekday-01,128,2220,26.11,23
18-345,23926933-240429-MULTI-Weekday-01,281,2220,21.4,20
18-345,23926934-240429-MULTI-Weekday-01,141,904,20.77,15
18-345,23926935-240429-MULTI-Weekday-01,137,1610,20.11,16
18-345,23926936-240429-MULTI-Weekday-01,141,812,17.44,15
18-345,23926937-240429-MULTI-Weekday-01,133,1309,17.89,16
18-345,23926940-240429-MULTI-Weekday-01,129,610,19.2,17
18-345,23926941-240429-MULTI-Weekday-01,141,1116,22.83,17
18-345,23926942-240429-MULTI-Weekday-01,142,1516,20.03,15
18-345,23926943-240429-MULTI-Weekday-01,146,1103,19.1,17
18-345,23926944-240429-MULTI-Weekday-01,135,2221,19.97,17
18-345,23926945-240429-MULTI-Weekday-01,131,1106,22.52,18
18-345,23926946-240429-MULTI-Weekday-01,148,2220,20.95,18
18-345,23926947-240429-MULTI-Weekday-01,131,603,21.75,17
18-345,23926948-240429-MULTI-Weekday-01,135,807,21.73,17
18-345,23926949-240429-MULTI-Weekday-01,130,1309,25.23,18
18-345,23926950-240429-MULTI-Weekday-01,141,1516,24.53,18
18-345,23926951-240429-MULTI-Weekday-01,144,904,24.19,18
18-345,23926952-240429-MULTI-Weekday-01,166,921,20.05,18
18-345,23926953-240429-MULTI-Weekday-01,143,1122,21.17,16
18-345,23926954-240429-MULTI-Weekday-01,159,2220,22.2,16
18-345,23926955-240429-MULTI-Weekday-01,150,1106,21.66,16
18-345,23926956-240429-MULTI-Weekday-01,133,1610,21.58,19
18-345,23926957-240429-MULTI-Weekday-01,134,921,19.5,16
18-345,23926958-240429-MULTI-Weekday-01,147,2221,22.45,19
18-345,23926959-240429-MULTI-Weekday-01,141,1122,22.22,19
18-345,23926960-240429-MULTI-Weekday-01,143,812,23.47,18
18-345,23926961-240429-MULTI-Weekday-01,139,603,17.11,19
18-345,23926961-240429-MULTI-Weekday-01,139,1306,22.53,19
18-345,23926962-240429-MULTI-Weekday-01,141,807,27.1,19
18-345,23926963-240429-MULTI-Weekday-01,254,921,20.5,13
18-345,23926964-240429-MULTI-Weekday-01,289,1122,22.84,13
18-345,23926965-240429-MULTI-Weekday-01,273,1610,21.33,13
18-345,23926966-240429-MULTI-Weekday-01,277,603,21.83,13
18-345,23926967-240429-MULTI-Weekday-01,290,1116,18.78,14
18-345,23926968-240429-MULTI-Weekday-01,269,2221,22.61,13
18-345,23926969-240429-MULTI-Weekday-01,267,1103,19.05,13
18-345,23926970-240429-MULTI-Weekday-01,277,807,21.4,14
18-345,23926971-240429-MULTI-Weekday-01,284,610,18.86,14
18-345,23926972-240429-MULTI-Weekday-01,270,904,18.95,14
18-345,23926973-240429-MULTI-Weekday-01,258,1516,16.7,14
18-345,23926974-240429-MULTI-Weekday-01,268,611,24.27,14
18-345,23926974-240429-MULTI-Weekday-01,268,812,16.42,15
18-345,23926976-240429-MULTI-Weekday-01,292,1106,17.95,15
18-345,23926977-240429-MULTI-Weekday-01,305,1309,18.33,15
18-345,23926978-240429-MULTI-Weekday-01,296,921,20.52,15
18-345,23926979-240429-MULTI-Weekday-01,246,1122,15.1,15
18-345,23926980-240429-MULTI-Weekday-01,265,1610,17.08,15
18-345,23926981-240429-MULTI-Weekday-01,282,603,19.42,15
18-345,23926982-240429-MULTI-Weekday-01,276,2221,17.17,16
18-345,23926983-240429-MULTI-Weekday-01,280,1103,15.734,16
18-345,23926984-240429-MULTI-Weekday-01,281,807,16.23,16
18-345,23926985-240429-MULTI-Weekday-01,282,1116,16.66,16
18-345,23926986-240429-MULTI-Weekday-01,278,610,16.89,16
18-345,23926987-240429-MULTI-Weekday-01,285,904,15.0,16
18-345,23926988-240429-MULTI-Weekday-01,293,1516,16.08,16
18-345,23926989-240429-MULTI-Weekday-01,287,812,15.625,17
18-345,23926990-240429-MULTI-Weekday-01,285,921,16.17,17
18-345,23926992-240429-MULTI-Weekday-01,280,1106,16.08,17
18-345,23926993-240429-MULTI-Weekday-01,279,1309,14.875,17
18-345,23926994-240429-MULTI-Weekday-01,291,2220,17.2,17
18-345,23926995-240429-MULTI-Weekday-01,282,1122,19.66,17
18-345,23926996-240429-MULTI-Weekday-01,268,1610,18.38,18
18-345,23926997-240429-MULTI-Weekday-01,287,603,19.34,18
18-345,23926998-240429-MULTI-Weekday-01,282,2221,19.22,18
18-345,23926999-240429-MULTI-Weekday-01,278,1103,19.06,18
18-345,23927000-240429-MULTI-Weekday-01,282,807,23.77,18
18-345,23927001-240429-MULTI-Weekday-01,276,1116,19.16,19
18-345,23927002-240429-MULTI-Weekday-01,278,610,19.8,19
18-345,23927004-240429-MULTI-Weekday-01,297,904,22.72,19
18-345,23927005-240429-MULTI-Weekday-01,292,1516,23.8,19
18-345,23927006-240429-MULTI-Weekday-01,289,812,21.67,19
18-345,23927007-240429-MULTI-Weekday-01,293,1106,21.97,19
18-345,23927008-240429-MULTI-Weekday-01,293,1309,18.19,19
18-345,23927009-240429-MULTI-Weekday-01,135,1116,22.27,12
18-345,23927010-240429-MULTI-Weekday-01,142,610,21.39,13
18-345,23927011-240429-MULTI-Weekday-01,139,904,23.97,13
18-345,23927012-240429-MULTI-Weekday-01,139,1516,23.2,13
18-345,23927013-240429-MULTI-Weekday-01,147,611,21.3,13
18-345,23927015-240429-MULTI-Weekday-01,137,1106,20.67,13
18-345,23927016-240429-MULTI-Weekday-01,144,1309,19.36,14
18-345,23927017-240429-MULTI-Weekday-01,143,921,22.34,14
18-345,23927018-240429-MULTI-Weekday-01,145,1122,20.1,14
18-345,23927019-240429-MULTI-Weekday-01,138,1610,20.4,14
18-345,23927020-240429-MULTI-Weekday-01,144,603,22.34,14
18-345,23927021-240429-MULTI-Weekday-01,138,2221,18.2,14
18-345,23927022-240429-MULTI-Weekday-01,141,1103,20.83,14
18-345,23927023-240429-MULTI-Weekday-01,141,807,19.83,15
18-345,23927024-240429-MULTI-Weekday-01,145,1116,21.4,15
18-345,23927025-240429-MULTI-Weekday-01,145,610,20.47,15
18-345,23927029-240429-MULTI-Weekday-01,125,1309,26.05,20
18-345,23927031-240429-MULTI-Weekday-01,145,904,26.22,20
18-345,23927032-240429-MULTI-Weekday-01,274,1610,21.22,20
18-345,23927034-240429-MULTI-Weekday-01,277,807,24.81,20
18-345,23927035-240429-MULTI-Weekday-01,295,1306,20.02,20
18-345,23927037-240429-MULTI-Weekday-01,128,1122,22.66,21
18-345,23927038-240429-MULTI-Weekday-01,121,1306,19.7,21
18-345,23927039-240429-MULTI-Weekday-01,135,2221,31.05,23
18-345,23927040-240429-MULTI-Weekday-01,277,2221,23.34,22
18-345,23927041-240429-MULTI-Weekday-01,268,610,25.05,21
18-345,23927377-240429-MULTI-Weekday-01,146,1515,23.77,04
18-345,23927666-240429-MULTI-Weekday-01,278,1303,17.69,15
18-345,23927667-240429-MULTI-Weekday-01,246,1610,25.45,03
18-345,23927669-240429-MULTI-Weekday-01,259,1516,23.31,12
18-345,23927670-240429-MULTI-Weekday-01,137,1121,32.06,23
18-345,23927673-240429-MULTI-Weekday-01,144,1303,21.56,16
18-345,23927692-240429-MULTI-Weekday-01,139,2221,22.0,05
18-345,23927693-240429-MULTI-Weekday-01,141,804,23.38,06
18-345,23927694-240429-MULTI-Weekday-01,130,611,21.7,06
18-345,23928370-240429-MULTI-Weekday-01,135,1123,23.28,06
18-345,23928371-240429-MULTI-Weekday-01,145,914,22.56,07
18-345,23928372-240429-MULTI-Weekday-01,170,1126,21.95,07
18-345,23928374-240429-MULTI-Weekday-01,145,807,26.86,21
18-345,23928375-240429-MULTI-Weekday-01,127,1103,26.72,19
18-345,23928376-240429-MULTI-Weekday-01,130,1516,28.86,20
18-345,23942131-240429-MULTI-Weekday-01,137,1621,24.62,22
18-345,23942136-240429-MULTI-Weekday-01,263,616,18.64,15
18-345,23942236-240429-MULTI-Weekday-01,313,1712,27.03,04
19-345,23929204-240429-MULTI-Weekday-01,117,1202,17.55,07
19-345,23929205-240429-MULTI-Weekday-01,96,1202,19.84,06
19-345,23929206-240429-MULTI-Weekday-01,213,1202,20.47,08
19-345,23929207-240429-MULTI-Weekday-01,213,1202,22.27,07
19-345,23929208-240429-MULTI-Weekday-01,166,1202,28.23,06
19-345,23929209-240429-MULTI-Weekday-01,130,909,25.23,07
19-345,23929210-240429-MULTI-Weekday-01,205,1202,21.22,09
19-345,23929212-240429-MULTI-Weekday-01,118,909,17.56,08
19-345,23929213-240429-MULTI-Weekday-01,117,909,17.86,07
19-345,23929215-240429-MULTI-Weekday-01,131,1202,17.77,09
19-345,23929217-240429-MULTI-Weekday-01,124,1202,16.14,10
19-345,23929218-240429-MULTI-Weekday-01,214,1202,20.84,10
19-345,23929219-240429-MULTI-Weekday-01,123,1202,18.73,12
19-345,23929220-240429-MULTI-Weekday-01,129,1202,16.3,11
19-345,23929221-240429-MULTI-Weekday-01,222,1202,21.75,11
19-345,23929222-240429-MULTI-Weekday-01,239,1202,24.66,12
19-345,23929223-240429-MULTI-Weekday-01,121,1202,17.5,13
19-345,23929224-240429-MULTI-Weekday-01,238,1202,18.8,13
19-345,23929225-240429-MULTI-Weekday-01,135,1202,17.7,14
19-345,23929226-240429-MULTI-Weekday-01,250,1202,15.25,14
19-345,23929227-240429-MULTI-Weekday-01,168,909,20.1,15
19-345,23929228-240429-MULTI-Weekday-01,133,1202,15.95,15
19-345,23929229-240429-MULTI-Weekday-01,129,909,21.8,15
19-345,23929231-240429-MULTI-Weekday-01,192,909,17.75,16
19-345,23929233-240429-MULTI-Weekday-01,160,909,12.36,17
19-345,23929236-240429-MULTI-Weekday-01,201,909,17.0,17
19-345,23929237-240429-MULTI-Weekday-01,168,909,14.64,18
19-345,23929240-240429-MULTI-Weekday-01,205,909,18.33,19
19-345,23929241-240429-MULTI-Weekday-01,127,909,19.33,19
2-345,23923577-240429-MULTI-Weekday-01,203,1804,27.64,04
