ROUTE_ID,TRIP_ID,AVG_DIR,V_ID,TRIP_SPD,HOUR
15-345,23923821-240429-MULTI-Weekday-01,184,1908,18.31,18
15-345,23923822-240429-MULTI-Weekday-01,162,1501,20.3,22
15-345,23923823-240429-MULTI-Weekday-01,162,1908,20.86,16
15-345,23923824-240429-MULTI-Weekday-01,145,1251,18.42,15
15-345,23923825-240429-MULTI-Weekday-01,135,1251,19.9,17
15-345,23923826-240429-MULTI-Weekday-01,162,1913,18.64,05
15-345,23923827-240429-MULTI-Weekday-01,148,1603,20.38,04
15-345,23923828-240429-MULTI-Weekday-01,170,1603,24.78,17
15-345,23923829-240429-MULTI-Weekday-01,160,1411,18.28,18
15-345,23923832-240429-MULTI-Weekday-01,170,1711,16.7,07
15-345,23923833-240429-MULTI-Weekday-01,162,1411,21.62,22
15-345,23923834-240429-MULTI-Weekday-01,165,1603,20.02,23
15-345,23923835-240429-MULTI-Weekday-01,159,1817,21.03,00
15-345,23923836-240429-MULTI-Weekday-01,174,1251,11.28,23
15-345,23923836-240429-MULTI-Weekday-01,174,1904,18.97,00
15-345,23923837-240429-MULTI-Weekday-01,159,1904,25.16,01
15-345,23923838-240429-MULTI-Weekday-01,255,1603,16.88,18
15-345,23923839-240429-MULTI-Weekday-01,315,1603,21.7,04
15-345,23923840-240429-MULTI-Weekday-01,191,1904,30.2,01
15-345,23923841-240429-MULTI-Weekday-01,267,1913,39.28,04
15-345,23923842-240429-MULTI-Weekday-01,263,1164,17.53,17
15-345,23923843-240429-MULTI-Weekday-01,257,1817,23.56,01
15-345,23923844-240429-MULTI-Weekday-01,240,1251,18.1,18
15-345,23923845-240429-MULTI-Weekday-01,291,1711,33.97,05
15-345,23923846-240429-MULTI-Weekday-01,148,1908,19.14,20
15-345,23923847-240429-MULTI-Weekday-01,156,1164,22.3,18
15-345,23923865-240429-MULTI-Weekday-01,138,1411,19.38,06
15-345,23923866-240429-MULTI-Weekday-01,257,1904,22.19,00
15-345,23927374-240429-MULTI-Weekday-01,132,1505,19.58,05
15-345,23928633-240429-MULTI-Weekday-01,110,2207,15.7,05
16-345,23923202-240429-MULTI-Weekday-01,171,1303,19.98,06
16-345,23923205-240429-MULTI-Weekday-01,160,1708,23.28,05
16-345,23923206-240429-MULTI-Weekday-01,205,1708,26.75,07
16-345,23923207-240429-MULTI-Weekday-01,149,1303,18.77,08
16-345,23923208-240429-MULTI-Weekday-01,130,1708,21.83,09
16-345,23923210-240429-MULTI-Weekday-01,143,1303,17.97,10
16-345,23923211-240429-MULTI-Weekday-01,158,1708,25.05,11
16-345,23923212-240429-MULTI-Weekday-01,145,1303,20.64,12
16-345,23923213-240429-MULTI-Weekday-01,139,1708,21.67,13
16-345,23923214-240429-MULTI-Weekday-01,127,1708,23.4,17
16-345,23923215-240429-MULTI-Weekday-01,145,1303,21.11,14
16-345,23923216-240429-MULTI-Weekday-01,150,1708,19.78,15
16-345,23923217-240429-MULTI-Weekday-01,147,1303,21.36,16
16-345,23923218-240429-MULTI-Weekday-01,125,1303,15.2,18
16-345,23923219-240429-MULTI-Weekday-01,200,1708,22.52,05
16-345,23923220-240429-MULTI-Weekday-01,220,1303,17.52,06
16-345,23923221-240429-MULTI-Weekday-01,215,1708,20.7,07
16-345,23923222-240429-MULTI-Weekday-01,224,1303,19.12,08
16-345,23923223-240429-MULTI-Weekday-01,184,1708,25.75,09
16-345,23923224-240429-MULTI-Weekday-01,226,1303,13.53,10
16-345,23923225-240429-MULTI-Weekday-01,223,1708,19.02,11
16-345,23923226-240429-MULTI-Weekday-01,232,1303,18.16,12
16-345,23923227-240429-MULTI-Weekday-01,226,1708,12.99,13
16-345,23923228-240429-MULTI-Weekday-01,247,1303,13.875,14
16-345,23923229-240429-MULTI-Weekday-01,229,1708,17.97,15
16-345,23923230-240429-MULTI-Weekday-01,235,1303,21.44,16
16-345,23923231-240429-MULTI-Weekday-01,226,1708,13.78,17
16-345,23923232-240429-MULTI-Weekday-01,217,1303,17.97,18
16-345,23923549-240429-MULTI-Weekday-01,138,1708,19.12,19
16-345,23923903-240429-MULTI-Weekday-01,221,805,12.664,16
16-345,23923904-240429-MULTI-Weekday-01,231,805,16.69,17
16-345,23923905-240429-MULTI-Weekday-01,224,805,16.81,18
16-345,23923906-240429-MULTI-Weekday-01,186,805,22.06,17
16-345,23923907-240429-MULTI-Weekday-01,172,805,17.92,16
16-345,23923912-240429-MULTI-Weekday-01,174,1303,21.88,20
16-345,23923913-240429-MULTI-Weekday-01,145,1708,20.02,21
16-345,23923914-240429-MULTI-Weekday-01,224,1708,13.836,19
16-345,23923915-240429-MULTI-Weekday-01,242,1303,20.28,20
17-345,23923233-240429-MULTI-Weekday-01,272,1622,20.1,05
17-345,23923235-240429-MULTI-Weekday-01,265,1622,16.47,08
17-345,23923236-240429-MULTI-Weekday-01,249,1622,22.03,08
17-345,23923237-240429-MULTI-Weekday-01,259,1622,21.36,09
17-345,23923238-240429-MULTI-Weekday-01,262,1622,23.55,10
17-345,23923239-240429-MULTI-Weekday-01,262,1622,27.97,11
17-345,23923240-240429-MULTI-Weekday-01,280,1622,15.234,15
17-345,23923241-240429-MULTI-Weekday-01,262,1622,17.95,11
17-345,23923242-240429-MULTI-Weekday-01,261,1622,17.77,12
17-345,23923243-240429-MULTI-Weekday-01,276,1622,19.52,13
17-345,23923244-240429-MULTI-Weekday-01,276,1622,17.83,15
17-345,23923245-240429-MULTI-Weekday-01,265,1622,15.81,16
17-345,23923246-240429-MULTI-Weekday-01,276,1622,16.92,17
17-345,23923247-240429-MULTI-Weekday-01,278,1622,16.5,17
17-345,23923248-240429-MULTI-Weekday-01,263,1622,20.36,18
17-345,23923249-240429-MULTI-Weekday-01,112,1622,20.77,05
17-345,23923250-240429-MULTI-Weekday-01,155,1622,12.56,12
17-345,23923251-240429-MULTI-Weekday-01,245,1622,23.2,05
17-345,23923252-240429-MULTI-Weekday-01,253,1622,19.88,14
17-345,23923253-240429-MULTI-Weekday-01,277,1622,17.14,06
17-345,23923254-240429-MULTI-Weekday-01,113,1622,15.05,06
17-345,23923255-240429-MULTI-Weekday-01,202,1622,15.82,07
17-345,23923256-240429-MULTI-Weekday-01,163,1622,10.2,07
17-345,23923257-240429-MULTI-Weekday-01,122,1622,18.3,08
17-345,23923258-240429-MULTI-Weekday-01,169,1622,11.56,09
17-345,23923259-240429-MULTI-Weekday-01,162,1622,19.6,11
17-345,23923260-240429-MULTI-Weekday-01,168,1622,22.38,09
17-345,23923261-240429-MULTI-Weekday-01,159,1622,19.17,10
17-345,23923262-240429-MULTI-Weekday-01,136,1622,17.25,13
17-345,23923263-240429-MULTI-Weekday-01,157,1622,10.516,13
17-345,23923264-240429-MULTI-Weekday-01,133,1622,11.81,14
17-345,23923265-240429-MULTI-Weekday-01,126,1622,12.52,15
17-345,23923266-240429-MULTI-Weekday-01,111,1622,14.68,16
17-345,23923267-240429-MULTI-Weekday-01,157,1622,13.09,16
17-345,23923268-240429-MULTI-Weekday-01,155,1622,13.016,17
17-345,23923269-240429-MULTI-Weekday-01,162,1622,18.67,18
17-345,23923270-240429-MULTI-Weekday-01,90,1622,13.67,19
18-345,23922921-240429-MULTI-Weekday-01,292,1217,37.75,04
18-345,23922922-240429-MULTI-Weekday-01,295,2224,42.28,04
18-345,23922923-240429-MULTI-Weekday-01,312,1405,14.234,04
18-345,23922925-240429-MULTI-Weekday-01,315,702,27.55,05
18-345,23922926-240429-MULTI-Weekday-01,315,1702,15.73,05
18-345,23922927-240429-MULTI-Weekday-01,255,2220,21.52,04
18-345,23922930-240429-MULTI-Weekday-01,149,2220,24.81,04
18-345,23922933-240429-MULTI-Weekday-01,165,610,27.98,04
18-345,23922934-240429-MULTI-Weekday-01,142,2221,25.89,04
18-345,23926650-240429-MULTI-Weekday-01,267,2221,19.95,07
18-345,23926651-240429-MULTI-Weekday-01,286,1152,21.95,07
18-345,23926652-240429-MULTI-Weekday-01,273,1702,25.5,08
18-345,23926653-240429-MULTI-Weekday-01,273,1414,23.19,08
18-345,23926654-240429-MULTI-Weekday-01,264,1405,26.0,08
18-345,23926655-240429-MULTI-Weekday-01,270,825,24.8,07
18-345,23926656-240429-MULTI-Weekday-01,277,610,23.83,07
18-345,23926657-240429-MULTI-Weekday-01,268,816,23.66,08
18-345,23926658-240429-MULTI-Weekday-01,280,905,24.19,08
18-345,23926659-240429-MULTI-Weekday-01,287,1217,22.89,07
18-345,23926660-240429-MULTI-Weekday-01,253,1706,22.06,08
18-345,23926661-240429-MULTI-Weekday-01,300,1130,21.42,08
18-345,23926662-240429-MULTI-Weekday-01,280,702,24.34,08
18-345,23926663-240429-MULTI-Weekday-01,130,2209,24.56,00
18-345,23926664-240429-MULTI-Weekday-01,294,1704,24.84,01
18-345,23926666-240429-MULTI-Weekday-01,131,1405,36.94,09
18-345,23926667-240429-MULTI-Weekday-01,250,833,23.72,09
18-345,23926668-240429-MULTI-Weekday-01,235,801,21.22,07
18-345,23926669-240429-MULTI-Weekday-01,122,2219,24.06,04
18-345,23926670-240429-MULTI-Weekday-01,146,1217,24.03,04
18-345,23926671-240429-MULTI-Weekday-01,144,1319,24.03,04
18-345,23926672-240429-MULTI-Weekday-01,141,1308,25.0,04
18-345,23926673-240429-MULTI-Weekday-01,153,2224,24.12,04
18-345,23926674-240429-MULTI-Weekday-01,149,1414,23.81,04
18-345,23926675-240429-MULTI-Weekday-01,138,1405,20.4,05
18-345,23926676-240429-MULTI-Weekday-01,147,1706,24.0,05
18-345,23926677-240429-MULTI-Weekday-01,141,905,23.42,05
18-345,23926678-240429-MULTI-Weekday-01,123,702,21.66,05
18-345,23926679-240429-MULTI-Weekday-01,138,1702,20.9,05
18-345,23926680-240429-MULTI-Weekday-01,144,1115,22.5,05
18-345,23926681-240429-MULTI-Weekday-01,126,2220,19.08,05
18-345,23926682-240429-MULTI-Weekday-01,137,825,20.78,06
18-345,23926685-240429-MULTI-Weekday-01,135,610,21.39,06
18-345,23926686-240429-MULTI-Weekday-01,107,1152,22.83,07
18-345,23926687-240429-MULTI-Weekday-01,145,2221,20.69,06
18-345,23926688-240429-MULTI-Weekday-01,136,801,20.16,06
18-345,23926689-240429-MULTI-Weekday-01,139,1217,15.64,06
18-345,23926690-240429-MULTI-Weekday-01,111,1308,21.83,06
18-345,23926691-240429-MULTI-Weekday-01,136,2224,21.9,07
18-345,23926692-240429-MULTI-Weekday-01,143,1414,22.52,07
18-345,23926693-240429-MULTI-Weekday-01,153,1405,20.77,07
18-345,23926694-240429-MULTI-Weekday-01,132,1706,21.69,07
18-345,23926695-240429-MULTI-Weekday-01,156,905,24.9,07
18-345,23926696-240429-MULTI-Weekday-01,138,702,23.3,07
18-345,23926697-240429-MULTI-Weekday-01,143,1702,20.06,07
18-345,23926698-240429-MULTI-Weekday-01,144,833,22.1,07
18-345,23926699-240429-MULTI-Weekday-01,138,2220,23.73,07
18-345,23926700-240429-MULTI-Weekday-01,148,1119,22.67,08
18-345,23926701-240429-MULTI-Weekday-01,126,1121,23.2,08
18-345,23926702-240429-MULTI-Weekday-01,143,610,20.0,08
18-345,23926703-240429-MULTI-Weekday-01,126,825,21.66,08
18-345,23926704-240429-MULTI-Weekday-01,139,2221,20.23,08
18-345,23926705-240429-MULTI-Weekday-01,121,801,21.72,08
18-345,23926706-240429-MULTI-Weekday-01,135,1217,21.69,08
18-345,23926707-240429-MULTI-Weekday-01,132,1152,21.31,08
18-345,23926708-240429-MULTI-Weekday-01,161,816,22.52,08
18-345,23926710-240429-MULTI-Weekday-01,258,610,22.9,05
18-345,23926711-240429-MULTI-Weekday-01,243,825,22.8,05
18-345,23926712-240429-MULTI-Weekday-01,296,2221,25.22,05
18-345,23926713-240429-MULTI-Weekday-01,298,801,21.47,05
18-345,23926714-240429-MULTI-Weekday-01,304,1217,23.64,05
18-345,23926715-240429-MULTI-Weekday-01,268,1319,37.53,05
18-345,23926716-240429-MULTI-Weekday-01,295,1308,22.66,05
18-345,23926717-240429-MULTI-Weekday-01,259,2224,23.33,06
18-345,23926718-240429-MULTI-Weekday-01,270,1414,22.84,06
18-345,23926719-240429-MULTI-Weekday-01,253,702,17.3,06
18-345,23926720-240429-MULTI-Weekday-01,251,1405,21.27,06
18-345,23926721-240429-MULTI-Weekday-01,280,1706,23.33,06
18-345,23926722-240429-MULTI-Weekday-01,303,905,23.39,06
18-345,23926723-240429-MULTI-Weekday-01,237,1702,17.84,06
18-345,23926724-240429-MULTI-Weekday-01,266,833,17.5,07
18-345,23926724-240429-MULTI-Weekday-01,266,1115,27.2,06
18-345,23926725-240429-MULTI-Weekday-01,312,2220,11.37,07
18-345,23926726-240429-MULTI-Weekday-01,294,1119,30.6,07
18-345,23926727-240429-MULTI-Weekday-01,308,1121,24.27,07
18-345,23926728-240429-MULTI-Weekday-01,287,1119,27.08,09
18-345,23926729-240429-MULTI-Weekday-01,293,610,24.1,09
18-345,23926730-240429-MULTI-Weekday-01,283,2221,25.03,09
18-345,23926731-240429-MULTI-Weekday-01,274,1152,23.33,10
18-345,23926732-240429-MULTI-Weekday-01,270,816,23.89,10
18-345,23926733-240429-MULTI-Weekday-01,278,1414,24.84,10
18-345,23926734-240429-MULTI-Weekday-01,255,1706,22.61,10
18-345,23926735-240429-MULTI-Weekday-01,262,702,20.67,10
18-345,23926736-240429-MULTI-Weekday-01,270,833,23.69,11
18-345,23926737-240429-MULTI-Weekday-01,300,1119,24.66,11
18-345,23926738-240429-MULTI-Weekday-01,276,610,22.39,11
18-345,23926739-240429-MULTI-Weekday-01,289,2221,21.3,12
18-345,23926740-240429-MULTI-Weekday-01,287,1706,21.75,13
18-345,23926741-240429-MULTI-Weekday-01,297,1152,18.52,12
18-345,23926742-240429-MULTI-Weekday-01,278,816,20.73,12
18-345,23926743-240429-MULTI-Weekday-01,266,1414,21.64,12
18-345,23926744-240429-MULTI-Weekday-01,143,1414,20.86,09
18-345,23926745-240429-MULTI-Weekday-01,145,1706,22.0,09
18-345,23926746-240429-MULTI-Weekday-01,132,702,19.92,09
18-345,23926747-240429-MULTI-Weekday-01,148,833,22.2,09
18-345,23926748-240429-MULTI-Weekday-01,146,1119,24.2,10
18-345,23926749-240429-MULTI-Weekday-01,147,610,21.97,10
18-345,23926750-240429-MULTI-Weekday-01,140,2221,21.17,10
18-345,23926751-240429-MULTI-Weekday-01,137,1152,20.8,10
18-345,23926752-240429-MULTI-Weekday-01,143,816,22.08,11
18-345,23926753-240429-MULTI-Weekday-01,136,1414,23.0,11
18-345,23926754-240429-MULTI-Weekday-01,138,1706,22.36,11
18-345,23926755-240429-MULTI-Weekday-01,141,702,21.66,11
18-345,23926756-240429-MULTI-Weekday-01,284,1122,21.39,20
18-345,23926757-240429-MULTI-Weekday-01,128,833,20.23,12
18-345,23926758-240429-MULTI-Weekday-01,155,1119,20.75,12
18-345,23926759-240429-MULTI-Weekday-01,139,610,22.77,12
18-345,23926760-240429-MULTI-Weekday-01,141,1130,25.7,09
18-345,23926761-240429-MULTI-Weekday-01,131,2221,23.38,19
18-345,23926762-240429-MULTI-Weekday-01,141,619,23.69,20
18-345,23926763-240429-MULTI-Weekday-01,290,1119,21.62,20
18-345,23926764-240429-MULTI-Weekday-01,277,2221,22.47,21
18-345,23926765-240429-MULTI-Weekday-01,281,905,23.03,21
18-345,23926766-240429-MULTI-Weekday-01,287,816,20.47,21
18-345,23926767-240429-MULTI-Weekday-01,270,1130,20.61,21
18-345,23926768-240429-MULTI-Weekday-01,282,1613,20.56,22
18-345,23926769-240429-MULTI-Weekday-01,285,833,23.03,22
18-345,23926770-240429-MULTI-Weekday-01,296,2221,24.16,23
18-345,23926771-240429-MULTI-Weekday-01,136,816,23.06,20
18-345,23926772-240429-MULTI-Weekday-01,133,1130,23.75,20
18-345,23926773-240429-MULTI-Weekday-01,137,1613,21.78,21
18-345,23926774-240429-MULTI-Weekday-01,130,833,23.12,21
18-345,23926775-240429-MULTI-Weekday-01,136,1119,24.75,21
18-345,23926776-240429-MULTI-Weekday-01,143,2221,25.34,22
18-345,23926777-240429-MULTI-Weekday-01,137,905,26.39,22
18-345,23926778-240429-MULTI-Weekday-01,123,816,28.56,22
18-345,23926779-240429-MULTI-Weekday-01,120,1130,23.22,23
18-345,23926780-240429-MULTI-Weekday-01,142,833,23.4,23
18-345,23926780-240429-MULTI-Weekday-01,142,2213,25.05,00
18-345,23926781-240429-MULTI-Weekday-01,133,1704,23.83,00
18-345,23926781-240429-MULTI-Weekday-01,133,2221,19.05,23
18-345,23926782-240429-MULTI-Weekday-01,283,905,21.55,23
18-345,23926782-240429-MULTI-Weekday-01,283,2209,14.7,00
18-345,23926784-240429-MULTI-Weekday-01,295,2213,24.12,00
18-345,23926785-240429-MULTI-Weekday-01,265,2209,29.11,01
18-345,23926786-240429-MULTI-Weekday-01,117,2213,28.86,01
18-345,23926787-240429-MULTI-Weekday-01,115,1613,31.64,23
18-345,23926933-240429-MULTI-Weekday-01,290,1613,21.62,20
18-345,23926934-240429-MULTI-Weekday-01,137,1152,21.08,15
18-345,23926935-240429-MULTI-Weekday-01,142,833,24.78,16
18-345,23926936-240429-MULTI-Weekday-01,154,816,23.25,15
18-345,23926937-240429-MULTI-Weekday-01,151,1706,24.38,16
18-345,23926938-240429-MULTI-Weekday-01,143,1414,19.86,16
18-345,23926939-240429-MULTI-Weekday-01,143,1414,22.55,18
18-345,23926940-240429-MULTI-Weekday-01,142,619,22.6,17
18-345,23926941-240429-MULTI-Weekday-01,146,2221,21.5,17
18-345,23926942-240429-MULTI-Weekday-01,148,911,21.42,15
18-345,23926943-240429-MULTI-Weekday-01,144,610,21.27,17
18-345,23926944-240429-MULTI-Weekday-01,146,1119,19.28,17
18-345,23926945-240429-MULTI-Weekday-01,151,1130,24.64,18
18-345,23926945-240429-MULTI-Weekday-01,151,1916,2.824,18
18-345,23926946-240429-MULTI-Weekday-01,141,1613,20.98,18
18-345,23926947-240429-MULTI-Weekday-01,145,822,22.17,17
18-345,23926948-240429-MULTI-Weekday-01,140,1217,21.58,17
18-345,23926949-240429-MULTI-Weekday-01,142,1706,22.36,18
18-345,23926950-240429-MULTI-Weekday-01,139,911,22.05,18
18-345,23926951-240429-MULTI-Weekday-01,134,905,25.16,18
18-345,23926951-240429-MULTI-Weekday-01,134,1152,23.84,17
18-345,23926952-240429-MULTI-Weekday-01,131,702,21.7,18
18-345,23926953-240429-MULTI-Weekday-01,141,1122,21.39,16
18-345,23926954-240429-MULTI-Weekday-01,142,1613,20.58,16
18-345,23926955-240429-MULTI-Weekday-01,137,1130,20.38,16
18-345,23926956-240429-MULTI-Weekday-01,132,833,22.2,19
18-345,23926957-240429-MULTI-Weekday-01,146,702,22.14,16
18-345,23926958-240429-MULTI-Weekday-01,140,1119,22.88,19
18-345,23926959-240429-MULTI-Weekday-01,146,1122,22.56,19
18-345,23926960-240429-MULTI-Weekday-01,138,816,20.45,18
18-345,23926961-240429-MULTI-Weekday-01,145,822,24.0,19
18-345,23926962-240429-MULTI-Weekday-01,134,1217,24.92,19
18-345,23926963-240429-MULTI-Weekday-01,266,702,20.83,13
18-345,23926964-240429-MULTI-Weekday-01,275,1122,21.08,13
18-345,23926965-240429-MULTI-Weekday-01,269,833,19.17,13
18-345,23926966-240429-MULTI-Weekday-01,269,822,19.05,13
18-345,23926967-240429-MULTI-Weekday-01,290,2221,19.19,14
18-345,23926968-240429-MULTI-Weekday-01,286,1119,20.48,13
18-345,23926969-240429-MULTI-Weekday-01,290,610,18.78,13
18-345,23926970-240429-MULTI-Weekday-01,270,1217,20.52,14
18-345,23926971-240429-MULTI-Weekday-01,267,619,19.11,14
18-345,23926972-240429-MULTI-Weekday-01,289,1152,19.33,14
18-345,23926973-240429-MULTI-Weekday-01,278,911,17.08,14
18-345,23926974-240429-MULTI-Weekday-01,264,816,16.9,14
18-345,23926975-240429-MULTI-Weekday-01,266,1414,18.0,14
18-345,23926976-240429-MULTI-Weekday-01,294,1130,18.45,15
18-345,23926978-240429-MULTI-Weekday-01,265,702,17.77,15
18-345,23926979-240429-MULTI-Weekday-01,303,1122,18.69,15
18-345,23926980-240429-MULTI-Weekday-01,288,833,19.23,15
18-345,23926981-240429-MULTI-Weekday-01,286,822,19.39,15
18-345,23926982-240429-MULTI-Weekday-01,297,1119,17.14,16
18-345,23926983-240429-MULTI-Weekday-01,287,610,16.53,16
18-345,23926984-240429-MULTI-Weekday-01,286,1217,19.08,16
18-345,23926985-240429-MULTI-Weekday-01,266,2221,16.66,16
18-345,23926986-240429-MULTI-Weekday-01,287,619,18.61,16
18-345,23926987-240429-MULTI-Weekday-01,277,1152,17.56,16
18-345,23926988-240429-MULTI-Weekday-01,277,911,18.83,16
18-345,23926989-240429-MULTI-Weekday-01,260,816,17.23,17
18-345,23926990-240429-MULTI-Weekday-01,283,702,15.88,17
18-345,23926991-240429-MULTI-Weekday-01,292,1414,19.1,17
18-345,23926992-240429-MULTI-Weekday-01,267,1130,19.45,17
18-345,23926993-240429-MULTI-Weekday-01,268,1706,16.11,17
18-345,23926994-240429-MULTI-Weekday-01,278,1613,18.19,17
18-345,23926995-240429-MULTI-Weekday-01,296,1122,17.94,17
18-345,23926996-240429-MULTI-Weekday-01,291,833,20.44,18
18-345,23926997-240429-MULTI-Weekday-01,272,822,18.1,18
18-345,23926998-240429-MULTI-Weekday-01,290,1119,17.61,18
18-345,23926999-240429-MULTI-Weekday-01,270,610,20.77,18
18-345,23927000-240429-MULTI-Weekday-01,284,1217,19.9,18
18-345,23927001-240429-MULTI-Weekday-01,284,2221,19.83,18
18-345,23927002-240429-MULTI-Weekday-01,285,619,22.23,19
18-345,23927003-240429-MULTI-Weekday-01,286,1414,22.38,19
18-345,23927004-240429-MULTI-Weekday-01,281,905,21.47,19
18-345,23927005-240429-MULTI-Weekday-01,270,911,21.34,19
18-345,23927006-240429-MULTI-Weekday-01,261,816,19.7,19
18-345,23927007-240429-MULTI-Weekday-01,265,1130,20.89,19
18-345,23927008-240429-MULTI-Weekday-01,255,1706,19.78,19
18-345,23927009-240429-MULTI-Weekday-01,142,2221,20.61,12
18-345,23927010-240429-MULTI-Weekday-01,137,619,26.06,13
18-345,23927011-240429-MULTI-Weekday-01,135,1152,21.28,13
18-345,23927012-240429-MULTI-Weekday-01,148,911,23.31,13
18-345,23927013-240429-MULTI-Weekday-01,132,816,21.64,13
18-345,23927014-240429-MULTI-Weekday-01,137,1414,22.06,13
18-345,23927015-240429-MULTI-Weekday-01,137,1130,21.31,13
18-345,23927016-240429-MULTI-Weekday-01,127,1706,19.22,14
18-345,23927017-240429-MULTI-Weekday-01,142,702,19.77,14
18-345,23927018-240429-MULTI-Weekday-01,142,1122,20.03,14
18-345,23927019-240429-MULTI-Weekday-01,138,833,18.53,14
18-345,23927020-240429-MULTI-Weekday-01,144,822,18.94,14
18-345,23927021-240429-MULTI-Weekday-01,138,1119,20.67,14
18-345,23927022-240429-MULTI-Weekday-01,142,610,20.83,14
18-345,23927023-240429-MULTI-Weekday-01,138,1217,20.78,15
18-345,23927024-240429-MULTI-Weekday-01,137,2221,21.6,15
18-345,23927025-240429-MULTI-Weekday-01,138,619,20.4,15
18-345,23927029-240429-MULTI-Weekday-01,120,1706,26.6,20
18-345,23927030-240429-MULTI-Weekday-01,123,2209,22.39,02
18-345,23927031-240429-MULTI-Weekday-01,131,905,24.45,20
18-345,23927032-240429-MULTI-Weekday-01,257,833,20.92,20
18-345,23927033-240429-MULTI-Weekday-01,286,702,21.48,20
18-345,23927034-240429-MULTI-Weekday-01,277,1217,23.25,20
18-345,23927035-240429-MULTI-Weekday-01,302,822,21.31,20
18-345,23927038-240429-MULTI-Weekday-01,110,822,27.11,21
18-345,23927040-240429-MULTI-Weekday-01,292,1119,25.23,22
18-345,23927041-240429-MULTI-Weekday-01,257,619,27.69,21
18-345,23927377-240429-MULTI-Weekday-01,148,801,21.67,04
18-345,23927666-240429-MULTI-Weekday-01,255,1309,16.98,15
18-345,23927667-240429-MULTI-Weekday-01,257,1706,26.17,03
18-345,23927670-240429-MULTI-Weekday-01,145,1104,25.95,23
18-345,23927670-240429-MULTI-Weekday-01,145,1304,26.86,00
18-345,23927673-240429-MULTI-Weekday-01,130,1309,23.66,16
18-345,23927692-240429-MULTI-Weekday-01,132,1119,20.94,05
18-345,23927693-240429-MULTI-Weekday-01,131,1121,22.44,06
18-345,23927694-240429-MULTI-Weekday-01,144,816,21.2,06
18-345,23928371-240429-MULTI-Weekday-01,140,805,26.84,07
18-345,23928372-240429-MULTI-Weekday-01,155,1130,23.88,07
18-345,23928373-240429-MULTI-Weekday-01,102,1702,42.47,09
18-345,23928374-240429-MULTI-Weekday-01,130,1217,29.44,21
18-345,23928376-240429-MULTI-Weekday-01,115,911,27.84,20
18-345,23942131-240429-MULTI-Weekday-01,132,2218,29.73,22
18-345,23942136-240429-MULTI-Weekday-01,282,1514,17.05,15
18-345,23942137-240429-MULTI-Weekday-01,131,623,21.83,17
18-345,23942236-240429-MULTI-Weekday-01,315,1414,23.72,04
19-345,23929204-240429-MULTI-Weekday-01,129,1815,15.9,07
19-345,23929205-240429-MULTI-Weekday-01,131,1815,18.02,06
19-345,23929206-240429-MULTI-Weekday-01,208,1815,21.06,08
19-345,23929208-240429-MULTI-Weekday-01,220,1815,21.94,05
19-345,23929209-240429-MULTI-Weekday-01,222,2019,20.5,07
19-345,23929210-240429-MULTI-Weekday-01,196,1815,24.89,09
19-345,23929211-240429-MULTI-Weekday-01,88,2019,19.72,05
19-345,23929212-240429-MULTI-Weekday-01,132,2019,19.25,08
19-345,23929213-240429-MULTI-Weekday-01,118,2019,6.402,07
19-345,23929214-240429-MULTI-Weekday-01,293,2019,14.81,06
19-345,23929215-240429-MULTI-Weekday-01,147,1815,21.73,09
19-345,23929216-240429-MULTI-Weekday-01,205,2019,22.16,05
19-345,23929217-240429-MULTI-Weekday-01,146,1815,15.31,10
19-345,23929218-240429-MULTI-Weekday-01,213,1815,21.4,10
19-345,23929219-240429-MULTI-Weekday-01,123,1815,18.89,12
19-345,23929220-240429-MULTI-Weekday-01,121,1815,19.45,11
19-345,23929221-240429-MULTI-Weekday-01,201,1815,23.1,11
19-345,23929222-240429-MULTI-Weekday-01,212,1815,18.6,12
19-345,23929223-240429-MULTI-Weekday-01,150,1815,16.52,13
19-345,23929224-240429-MULTI-Weekday-01,269,1815,20.52,13
19-345,23929225-240429-MULTI-Weekday-01,137,1815,20.62,14
19-345,23929226-240429-MULTI-Weekday-01,270,1815,15.945,14
19-345,23929227-240429-MULTI-Weekday-01,233,1250,14.2,15
19-345,23929228-240429-MULTI-Weekday-01,140,1815,14.68,15
19-345,23929229-240429-MULTI-Weekday-01,141,1250,17.95,15
19-345,23929230-240429-MULTI-Weekday-01,250,1815,17.8,15
19-345,23929231-240429-MULTI-Weekday-01,203,1250,17.81,16
19-345,23929232-240429-MULTI-Weekday-01,152,1815,14.8,16
19-345,23929233-240429-MULTI-Weekday-01,116,1250,17.66,17
19-345,23929234-240429-MULTI-Weekday-01,180,1815,18.95,17
19-345,23929235-240429-MULTI-Weekday-01,175,1815,25.28,17
19-345,23929236-240429-MULTI-Weekday-01,194,1250,18.53,17
19-345,23929237-240429-MULTI-Weekday-01,151,1250,13.71,18
19-345,23929238-240429-MULTI-Weekday-01,177,1815,17.97,18
19-345,23929239-240429-MULTI-Weekday-01,156,1815,22.17,19
19-345,23929240-240429-MULTI-Weekday-01,157,1250,19.36,19
19-345,23929241-240429-MULTI-Weekday-01,135,1250,21.92,19
19-345,23929242-240429-MULTI-Weekday-01,279,1815,21.53,19
2-345,23923577-240429-MULTI-Weekday-01,187,711,21.36,04
2-345,23923578-240429-MULTI-Weekday-01,247,628,21.8,04
