RT_ID,RT_NAME,RT_VER,RT_NAME_RAW,STP_NM,RT_STP_NUM,RT_NUM_STPS,RT_ID_VER,RT_LINK,RT_DIR,RT_GRP,RT_GRP_NUM
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Delta Park Blvd at 170 Delta Park Blvd - 1A,82,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Delta Park Blvd at Nevets Rd - 1A,83,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Nevets Rd at Airport - 1A,84,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Coventry Rd w/of Airport Rd - 1A,85,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Queen St E e/of Delta Park Blvd,86,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Queen St w/of Auction Lane,87,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Goreway - Zum Queen Station Stop EB,88,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Ebenezer Rd e/of McVean Dr,89,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Ebenezer Rd at Don Minaker Dr,90,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Ebenezer Rd at Attmar Dr,91,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Ebenezer Rd at Palleschi Dr,92,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Ebenezer Rd at The Gore Rd,93,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Ebenezer Rd e/of The Gore Rd,94,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Ebenezer Rd w/of Nexus Ave,95,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Ebenezer Rd at Maybrook Way,96,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,1,1-queen-east-1-queen-east-to-downtown-terminal-dow,Hwy 50 s/of Ebenezer Rd,97,97,1_1,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-east-1-queen-east-to-downtown-terminal-dow/1#trips,East,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Hwy 50 s/of Ebenezer Rd,1,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Highway 50 at 8950 Highway 50,2,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Highway 50 s/of Fogal Rd,3,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Highway 50 - Zum Queen Station Stop WB,4,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,The Gore Rd n/of Queen St,5,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,The Gore Rd s/of Fogal Rd,6,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Ebenezer Rd e/of Royal Country Dr,7,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Ebenezer Rd e/of Alfonso Cres,8,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Ebenezer Rd e/of Don Minaker Dr,9,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,McVean - Zum Queen Station Stop WB,10,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Goreway - Zum Queen Station Stop WB,11,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St e/of Sun Pac Blvd,12,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St E at Maritime Ontario,13,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Airport Road - Zum Queen Station Stop WB,14,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St E at Canadian Tire,15,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Coventry Rd w/of Airport Rd - 1A,16,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Conventry Rd at Walker Dr,17,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Walker Dr at 299 Walker Dr ( Bell Building ) - 1A,18,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Walker Rd at Gateway Blvd - 1A,19,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Gateway Blvd at Queen St E - 1A,20,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Chrysler - Zum Queen Station Stop WB,21,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St E w/of Tim Hortons (2433 Queen St E),22,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Torbram - Zum Queen Station Stop WB,23,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Glenvale - Zum Queen Station Stop WB,24,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Bramalea Rd at Kensington Rd,25,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Knightsbridge Rd w/of Bramalea Rd,26,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,27,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Knightsbridge Rd w/of Central Park Drive,28,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Team Canada Dr btwn Knightsbridge & Peel Cente Dr,29,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Bramalea Terminal Route 1/1A WB - Departure,30,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Central Park Dr at Knightsbridge Rd,31,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Central Park Dr s/of Knightsbridge Rd,32,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Clark Blvd w/of Peel Centre Dr,33,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Clark Blvd e/of Dixie Rd,34,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Clark Blvd at Lisa St,35,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Clark Blvd opp 185 Clark Blvd,36,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Clark Blvd at West Dr,37,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,West Dr at 83 West Dr,38,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,West Dr at 115 West Dr,39,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Laurelcrest - Zum Queen Station Stop WB,40,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St E w/of Hwy 410 (Petro Canada),41,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Rutherford - Zum Queen Station Stop WB,42,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St E at 300 Queen St E,43,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St E w/of Hansen Rd,44,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St E btwn Hansen Rd & Kennedy Rd N,45,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Kennedy - Zum Queen Station Stop WB,46,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St E at Beech St,47,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St E at 164 Queen St,48,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Centre - Zum Queen Station Stop WB,49,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St E w/of Scott St,50,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St E e/of Theatre Lane,51,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Downtown Terminal Route 1/1A WB /561 Stop,52,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,George St opp Diplock Lane,53,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St W at Mill St N,54,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St W at Park St,55,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,McMurchy - Zum Queen West Station Stop WB,56,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St W at Haggert Ave N,57,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St W at Mercer Dr,58,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,McLaughlin Rd S at FCCC Entrance,59,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Flower City Community Campus Route 1/1A/3A/57 Stop,60,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,McLaughlin Rd S n/of Bufford Dr,61,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,McLaughlin - Zum Queen West Station Stop WB,62,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St W e/of Kimbark Dr,63,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St W e/of Major William Sharpe,64,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Major William Sharpe Dr n/of Queen St,65,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Major William Sharpe Dr n/of Burgby Ave,66,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Major William Sharpe Dr opp Candy Cres (S),67,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Flowertown Ave w/of Major William Sharpe Dr,68,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Flowertown Ave at Chinguacousy Rd,69,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Major William Sharpe Dr e/of Chinguacousy Rd,70,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St W at Sobey's Entrance (WB),71,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Chinguacousy - Zum Queen West Station Stop WB,72,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,James Potter - Zum Queen West Station Stop WB,73,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St W opp Angelgate Rd,74,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Creditview - Zum Queen West Station Stop WB,75,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St opp Links Lane,76,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Queen St w/of Elbern Markell Dr,77,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Mississauga Rd - Zum Queen West Station Stop WB,78,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Mississauga Rd n/of Adamsville Rd,79,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Mississauga Rd n/of Beacon Hill Dr,80,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Mississauga Rd at Credit Ridge Commons,81,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Williams - Zum Queen West Station Stop NB,82,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Mississauga Rd s/of Royal West Dr,83,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
1,Queen,2,1-queen-west-1-queen-west-to-bramalea-terminal-bra,Bovaird - Zum Queen West Station Stop EB,84,86,1_2,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/queen/463/1-queen-west-1-queen-west-to-bramalea-terminal-bra/2#trips,West,queen,463
