RT_NM,STP_NM,RT_STP_NUM,RT_NUM_STPS,RT_LINK,RT_DIR,RT_GRP,RT_NUM
18-dixie-south-18-dixie-south-to-bramalea-terminal,Dixie Rd at Advance Blvd,50,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Dixie Rd at Drew Rd,51,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Dixie Rd at 7080 Dixie Rd,52,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Dixie Rd at Derry Rd,53,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Dixie Rd at Director Gate,54,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Dixie Rd at Mid-way Blvd,55,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Dixie Rd n/of Courtneypark Dr,56,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Dixie Rd n/of Meyerside Dr,57,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Meyerside Dr at Ordan Dr,58,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Meyerside Dr at Vipond Dr,59,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Meyerside Dr at Shawson Dr,60,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Meyerside Dr at Tomken Rd,61,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Tomken Rd at Tristar Dr,62,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Tomken Rd at Courtneypark Dr,63,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Courtneypark Dr btwn Tomken Rd and Shawson Dr,64,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Courtneypark Dr e/of Shawson Dr,65,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Courtneypark Dr at Vipond Dr,66,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Courtneypark Dr at Ordan Dr,67,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Courtneypark Dr e/of Dixie Rd,68,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Courtneypark Dr at Van Deemter Crt,69,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Courtneypark Dr at 1750 Courtneypark Dr,70,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Courtneypark Dr at 1820 Courtneypark Dr,71,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Courtneypark Dr w/of Netherhart Rd,72,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Netherhart Rd n/of Bonhill Rd,73,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Meyerside Dr w/of Netherhart Rd,74,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Meyerside Dr at 1795 Meyerside Dr,75,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Meyerside Dr at 1715 Meyerside Dr,76,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Meyerside Dr at 1675 Meyerside Dr,77,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Meyerside Dr at Bonhill Rd,78,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
18-dixie-south-18-dixie-south-to-bramalea-terminal,Meyerside Dr at Dixie Rd,79,79,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/dixie/473/18-dixie-south-18-dixie-south-to-bramalea-terminal/2#trips,South,dixie,473
ross-dr-sof-countryside-dr,Bramalea Terminal Route 9 WB/19/208 Stop,1,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Central Park Dr n/of Hanover Rd,2,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Central Park Dr n/of Howden Blvd,3,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Hilldale Cres at Hayden Crt,4,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Hilldale Cres opp Holley Hedge Crt,5,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Hilldale Cres at Hyde Park Crt,6,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Hilldale Cres opp Hallcrown Crt,7,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Hilldale Cres opp Hedley Crt,8,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Bramalea Rd n/of Central Park Dr,9,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Bramalea Rd s/of Williams Pky E (Salvation Army),10,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Williams Pky E at Mackay St S,11,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Mackay St S n/of Williams Pky E,12,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Mackay St S n/of Manorcrest St,13,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Mackay St S at Guildford Cres (S),14,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Mackay St N at Morley Cres (S),15,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Mackay St N at McMullen Cres,16,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Mackay St N n/of Massey St,17,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Mackay St N at Bovaird Dr E,18,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Fernforest Dr n/of Homewood St,19,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Fernforest Dr at Kimberly Cres (S),20,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Fernforest Dr at Hackberry Gate,21,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Fernforest Dr n/of Blackforest Dr,22,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Fernforest Dr n/of Deerglen Dr,23,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Fernforest Dr at Sandalwood Pky E,24,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Fernforest Dr s/of Sahara Trail,25,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Fernforest Dr n/of Dewside Dr,26,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Fernforest Dr opp Hartwell Gate,27,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Fernforest Dr s/of Father Tobin Rd,28,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Father Tobin Rd w/of Moira Creek Dr,29,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Father Tobin Rd e/of Dixie Rd,30,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Templehill Rd e/of Naperton Dr,31,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Ross Dr n/of Templehill Rd,32,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
ross-dr-sof-countryside-dr,Countryside Dr w/of Naperton Dr,33,33,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/ross-dr-sof-countryside-dr/1#trips,North,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Countryside Dr w/of Naperton Dr,1,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Countryside Dr e/of Dixie Rd,2,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Countryside Dr w/of Moira Creek Dr,3,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Countryside Dr w/of Fernforest Dr,4,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Fernforest Dr s/of Abitibi Lake Dr,5,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Fernforest Dr n/of Father Tobin Rd,6,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Fernforest Dr n/of Kerrigan Dr,7,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Fernforest Dr at Hartwell Gate,8,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Fernforest Dr at Octillo Blvd,9,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Fernforest Dr at Kalahari Rd,10,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Fernforest Dr at Sandalwood Pky E,11,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Fernforest Dr at Hollybush St,12,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Fernforest Dr s/of Rainforest Dr,13,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Fernforest Dr at Black Oak Dr,14,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Fernforest Dr s/of Black Forest Dr (at Bobcat St),15,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Fernforest Dr opp Kimberly Cres (S),16,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Fernforest Dr at Softneedle Ave,17,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,MacKay St N s/of Bovaird Dr E,18,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Mackay St N s/of Middleton Way,19,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Mackay St N at Mayberry Crt,20,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Mackay St N at Ashton Cres,21,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Mackay St N opp Morley Cres (S),22,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Mackay St S at Mangrove Rd,23,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Mackay St S s/of Malabar Cres,24,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Mackay St S at Maitland St,25,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Mackay St S n/of Mayfair Cres,26,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Williams Pky E e/of Mackay St S,27,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Williams Pky E at Bramalea Rd  (North Peel S.S.),28,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Bramalea Rd s/of Williams Pky E,29,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Bramalea Rd btwn Williams Pkwy E & Central Park Dr,30,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Bramalea Rd at Central Park Dr,31,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Central Park Dr at Hilldale Cres (E),32,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Hilldale Cres at Hedley Crt,33,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Hilldale Cres at Hallcrown Crt,34,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Hilldale Cres btwn Homer Sq and Horatio Crt,35,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Hilldale Cres at Hollyhedge Crt,36,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Hilldale Cres s/of Hector Crt,37,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Central Park Dr s/of Howden Blvd,38,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Central Park Dr s/of Hanover Rd,39,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
bramalea-terminal-route-9-wb19208-stop,Bramalea Terminal Route 9 WB/19/208 Stop,40,40,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/fernforest/474/bramalea-terminal-route-9-wb19208-stop/2#trips,South,fernforest,474
20a-east-industrial-east-driver-rd-eof-airport-rd,Bramalea Terminal Route 13/20 Stop,1,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Knightsbridge Rd btwn Central Park & Kings Cross,2,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Knightsbridge Rd at Bramalea Rd,3,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Clark Blvd at Edenborough Dr,4,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Clark Blvd at Earnscliffe Gate,5,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Clark Blvd e/of Esplanade Rd,6,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Clark Blvd e/of Finchgate Blvd,7,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Clark Blvd opp Folkstone Cres (W),8,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Clark Blvd at Elrose Rd,9,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Clark Blvd at Eastbourne Dr,10,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Clark Blvd at Torbram Rd,11,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Clark Blvd e/of Torbram Rd,12,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Summerlea Rd n/of Clark Blvd,13,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Summerlea Rd at Colony Crt,14,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
20a-east-industrial-east-driver-rd-eof-airport-rd,Summerlea Rd n/of RRX,15,34,https://www.triplinx.ca/en/route-schedules/6/RouteSchedules/east-industrial/476/20a-east-industrial-east-driver-rd-eof-airport-rd/1#trips,East,east-industrial,476
