index,TRIP_ID,RT_ID,RT_NAME,RT_VER,STP_NM,RT_ID_VER,RT_DIR,RT_GRP,RT_GRP_NUM,RT_STP_NUM,RT_NUM_STPS,ROUTE_ID,V_ID,STP_ARV_TM,DATA_TYPE,NXT_STP_NM,DTS_2_NXT_STP,STP_ARV_DTTM
130,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Fleetwood Cres,15_1,North,bramalea,470,25,50,15-345,1604,1716437421.0,IE,Bramalea Rd at Queen St E,0.32,2024-05-23 00:10:21-04:00
131,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Queen St E,15_1,North,bramalea,470,26,50,15-345,1604,1716437481.0,IE,Bramalea Rd n/of Queen St E,0.15,2024-05-23 00:11:21-04:00
121,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Queen St E,15_1,North,bramalea,470,27,50,15-345,1604,1716437577.0,CE,Bramalea Rd at Goodwood Rd,0.38,2024-05-23 00:12:57-04:00
132,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Goodwood Rd,15_1,North,bramalea,470,28,50,15-345,1604,1716437616.0,IE,Bramalea Rd n/of Central Park Dr,0.42,2024-05-23 00:13:36-04:00
133,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Central Park Dr,15_1,North,bramalea,470,29,50,15-345,1604,1716437664.0,IE,Bramalea Rd at Williams Pky E,0.57,2024-05-23 00:14:24-04:00
134,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Williams Pky E,15_1,North,bramalea,470,30,50,15-345,1604,1716437785.0,IE,Bramalea Rd n/of Jackson Rd,0.35,2024-05-23 00:16:25-04:00
122,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Jackson Rd,15_1,North,bramalea,470,31,50,15-345,1604,1716437830.0,CE,Bramalea Rd at North Park Dr,0.42,2024-05-23 00:17:10-04:00
123,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at North Park Dr,15_1,North,bramalea,470,32,50,15-345,1604,1716437860.0,CE,Bramalea Rd n/of Trillium Crt,0.27,2024-05-23 00:17:40-04:00
124,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Trillium Crt,15_1,North,bramalea,470,33,50,15-345,1604,1716437875.0,CE,Bramalea Rd at Professor's Lake Pky,0.15,2024-05-23 00:17:55-04:00
125,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Professor's Lake Pky,15_1,North,bramalea,470,34,50,15-345,1604,1716437909.0,CE,Bramalea Rd at Bovaird Dr E,0.32,2024-05-23 00:18:29-04:00
135,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Bovaird Dr E,15_1,North,bramalea,470,35,50,15-345,1604,1716437947.0,IE,Bramalea Rd n/of Bovaird Dr E,0.26,2024-05-23 00:19:07-04:00
126,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Bovaird Dr E,15_1,North,bramalea,470,36,50,15-345,1604,1716437985.0,CE,Bramalea Rd n/of Peter Robertson Blvd,0.24,2024-05-23 00:19:45-04:00
127,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Peter Robertson Blvd,15_1,North,bramalea,470,37,50,15-345,1604,1716438016.0,CE,Bramalea Rd btwn Peter Robertson Blvd & Larkspur R,0.2,2024-05-23 00:20:16-04:00
136,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd btwn Peter Robertson Blvd & Larkspur R,15_1,North,bramalea,470,38,50,15-345,1604,1716438057.0,IE,Bramalea Rd at Larkspur Rd,0.34,2024-05-23 00:20:57-04:00
128,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Larkspur Rd,15_1,North,bramalea,470,39,50,15-345,1604,1716438107.0,CE,Bramalea Rd n/of Larkspur Rd,0.29,2024-05-23 00:21:47-04:00
137,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd n/of Larkspur Rd,15_1,North,bramalea,470,40,50,15-345,1604,1716438165.0,IE,Bramalea Rd at Sandalwood Pky E,0.28,2024-05-23 00:22:45-04:00
138,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Sandalwood Pky E,15_1,North,bramalea,470,41,50,15-345,1604,1716438224.0,IE,Bramalea Rd s/of Dewside Dr,0.49,2024-05-23 00:23:44-04:00
129,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd s/of Dewside Dr,15_1,North,bramalea,470,42,50,15-345,1604,1716438309.0,CE,Bramalea Rd btwn Dewside Dr & Father Tobin Rd,0.38,2024-05-23 00:25:09-04:00
139,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd btwn Dewside Dr & Father Tobin Rd,15_1,North,bramalea,470,43,50,15-345,1604,1716438417.0,IE,Bramalea Rd s/of Father Tobin Rd,0.22,2024-05-23 00:26:57-04:00
140,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd s/of Father Tobin Rd,15_1,North,bramalea,470,44,50,15-345,1604,1716438437.0,IE,Bramalea Rd at Heslop Cir,0.29,2024-05-23 00:27:17-04:00
130,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Heslop Cir,15_1,North,bramalea,470,45,50,15-345,1604,1716438459.0,CE,Countryside Dr w/of Bramalea Rd,0.24,2024-05-23 00:27:39-04:00
131,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Countryside Dr w/of Bramalea Rd,15_1,North,bramalea,470,46,50,15-345,1604,1716438467.0,CE,Bramalea Rd s/of Countryside Dr,0.08,2024-05-23 00:27:47-04:00
141,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd s/of Countryside Dr,15_1,North,bramalea,470,47,50,15-345,1604,1716438494.0,IE,Bramalea Rd s/of Inspire Blvd,0.86,2024-05-23 00:28:14-04:00
142,23923817-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd s/of Inspire Blvd,15_1,North,bramalea,470,48,50,15-345,1604,1716438665.0,IE,--,0.0,2024-05-23 00:31:05-04:00
143,23923831-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd s/of Father Tobin Rd,15_1,North,bramalea,470,44,50,15-345,1820,1716437005.0,IE,Bramalea Rd at Heslop Cir,0.29,2024-05-23 00:03:25-04:00
132,23923831-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd at Heslop Cir,15_1,North,bramalea,470,45,50,15-345,1820,1716437037.0,CE,Countryside Dr w/of Bramalea Rd,0.24,2024-05-23 00:03:57-04:00
133,23923831-240429-MULTI-Weekday-01,15,Bramalea,1,Countryside Dr w/of Bramalea Rd,15_1,North,bramalea,470,46,50,15-345,1820,1716437048.0,CE,Bramalea Rd s/of Countryside Dr,0.08,2024-05-23 00:04:08-04:00
144,23923831-240429-MULTI-Weekday-01,15,Bramalea,1,Bramalea Rd s/of Countryside Dr,15_1,North,bramalea,470,47,50,15-345,1820,1716437087.0,IE,--,0.0,2024-05-23 00:04:47-04:00
145,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd n/of Countryside Dr,15_2,South,bramalea,470,3,49,15-345,1820,1716438829.0,IE,Countryside Dr w/of Bramalea Rd,0.06,2024-05-23 00:33:49-04:00
134,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Countryside Dr w/of Bramalea Rd,15_2,South,bramalea,470,4,49,15-345,1820,1716438829.0,CE,Countryside Dr opp Everingham Cir,0.23,2024-05-23 00:33:49-04:00
135,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Countryside Dr opp Everingham Cir,15_2,South,bramalea,470,5,49,15-345,1820,1716438829.0,CE,Countryside Dr e/of Fairservice Dr,0.19,2024-05-23 00:33:49-04:00
136,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Countryside Dr e/of Fairservice Dr,15_2,South,bramalea,470,6,49,15-345,1820,1716438830.0,CE,Fernforest Dr s/of Abitibi Lake Dr,0.41,2024-05-23 00:33:50-04:00
137,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Fernforest Dr s/of Abitibi Lake Dr,15_2,South,bramalea,470,7,49,15-345,1820,1716438830.0,CE,Fernforest Dr n/of Father Tobin Rd,0.16,2024-05-23 00:33:50-04:00
138,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Fernforest Dr n/of Father Tobin Rd,15_2,South,bramalea,470,8,49,15-345,1820,1716438830.0,CE,Father Tobin Rd at Fairservice Dr (w/of Bramalea),0.26,2024-05-23 00:33:50-04:00
139,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Father Tobin Rd at Fairservice Dr (w/of Bramalea),15_2,South,bramalea,470,9,49,15-345,1820,1716438831.0,CE,Bramalea Rd s/of Father Tobin Rd,0.46,2024-05-23 00:33:51-04:00
146,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Father Tobin Rd,15_2,South,bramalea,470,10,49,15-345,1820,1716438831.0,IE,Bramalea Rd btwn Father Tobin Rd & Dewside Dr,0.28,2024-05-23 00:33:51-04:00
140,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd btwn Father Tobin Rd & Dewside Dr,15_2,South,bramalea,470,11,49,15-345,1820,1716438857.0,CE,Bramalea Rd at Dewside Dr,0.24,2024-05-23 00:34:17-04:00
141,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Dewside Dr,15_2,South,bramalea,470,12,49,15-345,1820,1716438909.0,CE,Bramalea Rd at Sandalwood Pky E,0.48,2024-05-23 00:35:09-04:00
147,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Sandalwood Pky E,15_2,South,bramalea,470,13,49,15-345,1820,1716438939.0,IE,Bramalea Rd s/of Sandalwood Pky E,0.3,2024-05-23 00:35:39-04:00
142,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Sandalwood Pky E,15_2,South,bramalea,470,14,49,15-345,1820,1716438949.0,CE,Bramalea Rd at Black Forest Dr,0.25,2024-05-23 00:35:49-04:00
148,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Black Forest Dr,15_2,South,bramalea,470,15,49,15-345,1820,1716438962.0,IE,Bramalea Rd btwn Black Forest Dr & Peter Robertson,0.35,2024-05-23 00:36:02-04:00
143,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd btwn Black Forest Dr & Peter Robertson,15_2,South,bramalea,470,16,49,15-345,1820,1716438995.0,CE,Bramalea Rd at Peter Robertson Blvd,0.29,2024-05-23 00:36:35-04:00
144,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Peter Robertson Blvd,15_2,South,bramalea,470,17,49,15-345,1820,1716439030.0,CE,Bramalea Rd at Bovaird Dr E,0.31,2024-05-23 00:37:10-04:00
149,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Bovaird Dr E,15_2,South,bramalea,470,18,49,15-345,1820,1716439070.0,IE,Bramalea Rd s/of Bovaird Dr E,0.16,2024-05-23 00:37:50-04:00
145,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Bovaird Dr E,15_2,South,bramalea,470,19,49,15-345,1820,1716439167.0,CE,Bramalea Rd at Marlbourough St,0.39,2024-05-23 00:39:27-04:00
150,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Marlbourough St,15_2,South,bramalea,470,20,49,15-345,1820,1716439206.0,IE,Bramalea Rd s/of North Park Dr,0.42,2024-05-23 00:40:06-04:00
146,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of North Park Dr,15_2,South,bramalea,470,21,49,15-345,1820,1716439285.0,CE,Bramalea Rd at Markham St,0.42,2024-05-23 00:41:25-04:00
147,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Markham St,15_2,South,bramalea,470,22,49,15-345,1820,1716439350.0,CE,Bramalea Rd s/of Williams Pky E,0.34,2024-05-23 00:42:30-04:00
148,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Williams Pky E,15_2,South,bramalea,470,23,49,15-345,1820,1716439412.0,CE,Bramalea Rd btwn Williams Pkwy E & Central Park Dr,0.33,2024-05-23 00:43:32-04:00
149,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd btwn Williams Pkwy E & Central Park Dr,15_2,South,bramalea,470,24,49,15-345,1820,1716439457.0,CE,Bramalea Rd at Central Park Dr,0.24,2024-05-23 00:44:17-04:00
150,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Central Park Dr,15_2,South,bramalea,470,25,49,15-345,1820,1716439526.0,CE,Bramalea Rd n/of Goodwood Rd ( Chinguacousy Park ),0.36,2024-05-23 00:45:26-04:00
151,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd n/of Goodwood Rd ( Chinguacousy Park ),15_2,South,bramalea,470,26,49,15-345,1820,1716439653.0,CE,Bramalea Rd at Kensington Rd,0.67,2024-05-23 00:47:33-04:00
152,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Kensington Rd,15_2,South,bramalea,470,27,49,15-345,1820,1716439703.0,CE,Knightsbridge Rd w/of Bramalea Rd,0.26,2024-05-23 00:48:23-04:00
153,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Knightsbridge Rd w/of Bramalea Rd,15_2,South,bramalea,470,28,49,15-345,1820,1716439762.0,CE,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,0.31,2024-05-23 00:49:22-04:00
154,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,15_2,South,bramalea,470,29,49,15-345,1820,1716439797.0,CE,Knightsbridge Rd w/of Central Park Drive,0.19,2024-05-23 00:49:57-04:00
155,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Knightsbridge Rd w/of Central Park Drive,15_2,South,bramalea,470,30,49,15-345,1820,1716439822.0,CE,Team Canada Dr btwn Knightsbridge & Peel Cente Dr,0.13,2024-05-23 00:50:22-04:00
156,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Team Canada Dr btwn Knightsbridge & Peel Cente Dr,15_2,South,bramalea,470,31,49,15-345,1820,1716439853.0,CE,Bramalea Terminal Route 15/15A SB Stop,0.17,2024-05-23 00:50:53-04:00
157,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Terminal Route 15/15A SB Stop,15_2,South,bramalea,470,32,49,15-345,1820,1716439925.0,CE,Knightsbridge Rd btwn Central Park & Kings Cross,0.38,2024-05-23 00:52:05-04:00
158,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Knightsbridge Rd btwn Central Park & Kings Cross,15_2,South,bramalea,470,33,49,15-345,1820,1716439971.0,CE,Knightsbridge Rd at Bramalea Rd,0.24,2024-05-23 00:52:51-04:00
159,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Knightsbridge Rd at Bramalea Rd,15_2,South,bramalea,470,34,49,15-345,1820,1716440034.0,CE,Bramalea Rd s/of Clark Blvd,0.33,2024-05-23 00:53:54-04:00
160,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Clark Blvd,15_2,South,bramalea,470,35,49,15-345,1820,1716440156.0,CE,Bramalea Rd at Balmoral Dr,0.65,2024-05-23 00:55:56-04:00
161,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Balmoral Dr,15_2,South,bramalea,470,36,49,15-345,1820,1716440208.0,CE,Bramalea Rd at Algonquin Blvd,0.28,2024-05-23 00:56:48-04:00
163,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Algonquin Blvd,15_2,South,bramalea,470,37,49,15-345,1820,1716440274.0,CE,Bramalea Rd at Alexandria Gate,0.35,2024-05-23 00:57:54-04:00
164,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Alexandria Gate,15_2,South,bramalea,470,38,49,15-345,1820,1716440339.0,CE,Bramalea Rd n/of Avondale Blvd,0.34,2024-05-23 00:58:59-04:00
165,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd n/of Avondale Blvd,15_2,South,bramalea,470,39,49,15-345,1820,1716440393.0,CE,Bramalea Rd s/of East Dr,0.29,2024-05-23 00:59:53-04:00
167,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of East Dr,15_2,South,bramalea,470,40,49,15-345,1820,1716440425.0,CE,Bramalea Rd at Orenda Rd,0.17,2024-05-23 01:00:25-04:00
168,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Orenda Rd,15_2,South,bramalea,470,41,49,15-345,1820,1716440515.0,CE,Bramalea GO Station - Route 15/15A NB Stop,0.48,2024-05-23 01:01:55-04:00
169,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea GO Station - Route 15/15A NB Stop,15_2,South,bramalea,470,42,49,15-345,1820,1716440519.0,CE,Bramalea GO Station - Route 15 SB/115 SB Stop,0.02,2024-05-23 01:01:59-04:00
170,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea GO Station - Route 15 SB/115 SB Stop,15_2,South,bramalea,470,43,49,15-345,1820,1716440715.0,CE,Bramalea Rd s/of Hwy 407,1.03,2024-05-23 01:05:15-04:00
171,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Hwy 407,15_2,South,bramalea,470,44,49,15-345,1820,1716440814.0,CE,Bramalea Rd n/of Drew Rd,0.53,2024-05-23 01:06:54-04:00
172,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd n/of Drew Rd,15_2,South,bramalea,470,45,49,15-345,1820,1716440931.0,CE,Bramalea Rd at Drew Rd,0.62,2024-05-23 01:08:51-04:00
174,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Drew Rd,15_2,South,bramalea,470,46,49,15-345,1820,1716441008.0,CE,Bramalea Rd at Boylen Rd,0.41,2024-05-23 01:10:08-04:00
151,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Boylen Rd,15_2,South,bramalea,470,47,49,15-345,1820,1716441087.0,IE,Bramalea Rd at Derry Rd,0.34,2024-05-23 01:11:27-04:00
175,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Derry Rd,15_2,South,bramalea,470,48,49,15-345,1820,1716441187.0,CE,Telford Way at Tranmere Dr,0.67,2024-05-23 01:13:07-04:00
152,23923835-240429-MULTI-Weekday-01,15,Bramalea,2,Telford Way at Tranmere Dr,15_2,South,bramalea,470,49,49,15-345,1820,1716441238.0,IE,--,0.0,2024-05-23 01:13:58-04:00
153,23923836-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea GO Station - Route 15 SB/115 SB Stop,15_2,South,bramalea,470,43,49,15-345,2209,1716437043.0,IE,Bramalea Rd s/of Hwy 407,1.03,2024-05-23 00:04:03-04:00
154,23923836-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Hwy 407,15_2,South,bramalea,470,44,49,15-345,2209,1716437232.0,IE,Bramalea Rd n/of Drew Rd,0.53,2024-05-23 00:07:12-04:00
176,23923836-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd n/of Drew Rd,15_2,South,bramalea,470,45,49,15-345,2209,1716437300.0,CE,Bramalea Rd at Drew Rd,0.62,2024-05-23 00:08:20-04:00
155,23923836-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Drew Rd,15_2,South,bramalea,470,46,49,15-345,2209,1716437357.0,IE,Bramalea Rd at Boylen Rd,0.41,2024-05-23 00:09:17-04:00
156,23923836-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Boylen Rd,15_2,South,bramalea,470,47,49,15-345,2209,1716437379.0,IE,Bramalea Rd at Derry Rd,0.34,2024-05-23 00:09:39-04:00
178,23923836-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Derry Rd,15_2,South,bramalea,470,48,49,15-345,2209,1716437500.0,CE,Telford Way at Tranmere Dr,0.67,2024-05-23 00:11:40-04:00
157,23923836-240429-MULTI-Weekday-01,15,Bramalea,2,Telford Way at Tranmere Dr,15_2,South,bramalea,470,49,49,15-345,2209,1716437561.0,IE,--,0.0,2024-05-23 00:12:41-04:00
158,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd n/of Countryside Dr,15_2,South,bramalea,470,3,49,15-345,2209,1716440936.0,IE,Countryside Dr w/of Bramalea Rd,0.06,2024-05-23 01:08:56-04:00
179,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Countryside Dr w/of Bramalea Rd,15_2,South,bramalea,470,4,49,15-345,2209,1716440937.0,CE,Countryside Dr opp Everingham Cir,0.23,2024-05-23 01:08:57-04:00
180,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Countryside Dr opp Everingham Cir,15_2,South,bramalea,470,5,49,15-345,2209,1716440939.0,CE,Countryside Dr e/of Fairservice Dr,0.19,2024-05-23 01:08:59-04:00
181,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Countryside Dr e/of Fairservice Dr,15_2,South,bramalea,470,6,49,15-345,2209,1716440941.0,CE,Fernforest Dr s/of Abitibi Lake Dr,0.41,2024-05-23 01:09:01-04:00
182,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Fernforest Dr s/of Abitibi Lake Dr,15_2,South,bramalea,470,7,49,15-345,2209,1716440942.0,CE,Fernforest Dr n/of Father Tobin Rd,0.16,2024-05-23 01:09:02-04:00
183,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Fernforest Dr n/of Father Tobin Rd,15_2,South,bramalea,470,8,49,15-345,2209,1716440944.0,CE,Father Tobin Rd at Fairservice Dr (w/of Bramalea),0.26,2024-05-23 01:09:04-04:00
184,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Father Tobin Rd at Fairservice Dr (w/of Bramalea),15_2,South,bramalea,470,9,49,15-345,2209,1716440947.0,CE,Bramalea Rd s/of Father Tobin Rd,0.46,2024-05-23 01:09:07-04:00
159,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Father Tobin Rd,15_2,South,bramalea,470,10,49,15-345,2209,1716440947.0,IE,Bramalea Rd btwn Father Tobin Rd & Dewside Dr,0.28,2024-05-23 01:09:07-04:00
185,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd btwn Father Tobin Rd & Dewside Dr,15_2,South,bramalea,470,11,49,15-345,2209,1716440980.0,CE,Bramalea Rd at Dewside Dr,0.24,2024-05-23 01:09:40-04:00
186,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Dewside Dr,15_2,South,bramalea,470,12,49,15-345,2209,1716441046.0,CE,Bramalea Rd at Sandalwood Pky E,0.48,2024-05-23 01:10:46-04:00
160,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Sandalwood Pky E,15_2,South,bramalea,470,13,49,15-345,2209,1716441085.0,IE,Bramalea Rd s/of Sandalwood Pky E,0.3,2024-05-23 01:11:25-04:00
187,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Sandalwood Pky E,15_2,South,bramalea,470,14,49,15-345,2209,1716441104.0,CE,Bramalea Rd at Black Forest Dr,0.25,2024-05-23 01:11:44-04:00
161,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Black Forest Dr,15_2,South,bramalea,470,15,49,15-345,2209,1716441127.0,IE,Bramalea Rd btwn Black Forest Dr & Peter Robertson,0.35,2024-05-23 01:12:07-04:00
188,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd btwn Black Forest Dr & Peter Robertson,15_2,South,bramalea,470,16,49,15-345,2209,1716441166.0,CE,Bramalea Rd at Peter Robertson Blvd,0.29,2024-05-23 01:12:46-04:00
162,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Peter Robertson Blvd,15_2,South,bramalea,470,17,49,15-345,2209,1716441213.0,IE,Bramalea Rd at Bovaird Dr E,0.51,2024-05-23 01:13:33-04:00
189,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Bovaird Dr E,15_2,South,bramalea,470,18,49,15-345,2209,1716441221.0,CE,Bramalea Rd s/of Bovaird Dr E,0.05,2024-05-23 01:13:41-04:00
191,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Bovaird Dr E,15_2,South,bramalea,470,19,49,15-345,2209,1716441281.0,CE,Bramalea Rd at Marlbourough St,0.39,2024-05-23 01:14:41-04:00
192,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Marlbourough St,15_2,South,bramalea,470,20,49,15-345,2209,1716441346.0,CE,Bramalea Rd s/of North Park Dr,0.42,2024-05-23 01:15:46-04:00
163,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of North Park Dr,15_2,South,bramalea,470,21,49,15-345,2209,1716441425.0,IE,Bramalea Rd at Markham St,0.42,2024-05-23 01:17:05-04:00
164,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Markham St,15_2,South,bramalea,470,22,49,15-345,2209,1716441454.0,IE,Bramalea Rd s/of Williams Pky E,0.34,2024-05-23 01:17:34-04:00
165,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd s/of Williams Pky E,15_2,South,bramalea,470,23,49,15-345,2209,1716441482.0,IE,Bramalea Rd btwn Williams Pkwy E & Central Park Dr,0.33,2024-05-23 01:18:02-04:00
193,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd btwn Williams Pkwy E & Central Park Dr,15_2,South,bramalea,470,24,49,15-345,2209,1716441520.0,CE,Bramalea Rd at Central Park Dr,0.24,2024-05-23 01:18:40-04:00
166,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Central Park Dr,15_2,South,bramalea,470,25,49,15-345,2209,1716441573.0,IE,Bramalea Rd n/of Goodwood Rd ( Chinguacousy Park ),0.36,2024-05-23 01:19:33-04:00
194,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd n/of Goodwood Rd ( Chinguacousy Park ),15_2,South,bramalea,470,26,49,15-345,2209,1716441664.0,CE,Bramalea Rd at Kensington Rd,0.67,2024-05-23 01:21:04-04:00
167,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Bramalea Rd at Kensington Rd,15_2,South,bramalea,470,27,49,15-345,2209,1716441713.0,IE,Knightsbridge Rd w/of Bramalea Rd,0.26,2024-05-23 01:21:53-04:00
168,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Knightsbridge Rd w/of Bramalea Rd,15_2,South,bramalea,470,28,49,15-345,2209,1716441729.0,IE,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,0.31,2024-05-23 01:22:09-04:00
169,23923837-240429-MULTI-Weekday-01,15,Bramalea,2,Knightsbridge Rd btwn Kings Cross & Central Pk Dr,15_2,South,bramalea,470,29,49,15-345,2209,1716441794.0,IE,Knightsbridge Rd w/of Central Park Drive,0.19,2024-05-23 01:23:14-04:00
